DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
GUEDIAWAYE,SAM,ECOLE ELEMENTAIRE FUENLABRADA,10,522,ABRI PROVISOIRE
GUEDIAWAYE,SAM,ECOLE NANSEN,01,588,CLASSE CIA
GUEDIAWAYE,SAM,ECOLE NANSEN,02,588,CLASSE CIB
GUEDIAWAYE,SAM,ECOLE NANSEN,03,583,CLASSE CIC
GUEDIAWAYE,SAM,ECOLE NANSEN,04,588,CLASSE CPA
GUEDIAWAYE,SAM,ECOLE NANSEN,05,585,CLASSE CPB
GUEDIAWAYE,SAM,ECOLE NANSEN,06,590,CLASSE CPC
GUEDIAWAYE,SAM,ECOLE NANSEN,07,582,CLASSE CE1 C
GUEDIAWAYE,SAM,ECOLE NANSEN,08,583,SALLE DE CLASSE
GUEDIAWAYE,SAM,ECOLE NANSEN,09,586,SALLE DE CLASSE
GUEDIAWAYE,SAM,ECOLE NANSEN,10,587,SALLE DE CLASSE
GUEDIAWAYE,SAM,ECOLE NANSEN,11,586,SALLE DE CLASSE
GUEDIAWAYE,SAM,ECOLE NOTAIRE,01,578,CLASSE CE1A
GUEDIAWAYE,SAM,ECOLE NOTAIRE,02,576,CLASSE CE1B
GUEDIAWAYE,SAM,ECOLE NOTAIRE,03,569,CLASSE CE2A
GUEDIAWAYE,SAM,Lieu de vote,Bureau,Electeurs,
GUEDIAWAYE,SAM,ECOLE NOTAIRE,04,581,CLASSE CE2B
GUEDIAWAYE,SAM,ECOLE NOTAIRE,05,579,CLASSE CPB
GUEDIAWAYE,SAM,ECOLE NOTAIRE,06,572,CLASSE CM2A
GUEDIAWAYE,SAM,ECOLE NOTAIRE,07,583,CLASSE CM2B
GUEDIAWAYE,SAM,ECOLE NOTAIRE,08,582,SALLE DE CLASSE
GUEDIAWAYE,SAM,ECOLE NOTAIRE,09,582,SALLE DE CLASSE
GUEDIAWAYE,SAM,ECOLE NOTAIRE,10,576,SALLE DE CLASSE
GUEDIAWAYE,SAM,ECOLE NOTAIRE,11,489,SALLE DE CLASSE
