DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
ZIGUINCHOR,ZIGUINCHOR,ECOLE DE CASTOR,1,281,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE DE CASTOR,2,283,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE DE DIABIR,1,493,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE DE DIABIR,2,490,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE DE GOUMEL,1,538,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE DE GOUMEL,2,537,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCIS CARVALHO,1,529,CLASSE CI A
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCIS CARVALHO,2,529,CLASSE CP B
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCIS CARVALHO,3,531,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCIS CARVALHO,4,531,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCIS CARVALHO,5,527,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,1,539,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,2,541,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,3,542,CLASSE CM2 C
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,4,541,CLASSE CM2 D
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,5,542,CLASSE CM2 E
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,6,541,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,7,542,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,8,541,CLASSE CM1 C
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,9,540,CLASSE CP A
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,10,544,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,11,542,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,12,543,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE H.L.M. NEMA,1,471,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE H.L.M. NEMA,2,470,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE H.L.M. NEMA,3,467,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE H.L.M. NEMA,4,468,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE H.L.M. NEMA,5,466,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE H.L.M. NEMA,6,468,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE JACQUES NIOUKY,1,562,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE JACQUES NIOUKY,2,567,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE JACQUES NIOUKY,3,561,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE JACQUES NIOUKY,4,559,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE JACQUES NIOUKY,5,177,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,1,543,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,2,541,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,3,543,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,4,541,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,5,542,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,6,541,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,7,543,CLASSE CE1 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,8,542,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,9,542,CLASSE CP A
ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,10,542,CLASSE CP B
ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,11,542,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,12,542,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,13,540,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE LT ALIOUNE BADARA DIALLO,1,585,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE LT ALIOUNE BADARA DIALLO,2,582,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE LT ALIOUNE BADARA DIALLO,3,586,CLASSE CI B
ZIGUINCHOR,ZIGUINCHOR,ECOLE LT ALIOUNE BADARA DIALLO,4,583,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,1,524,CLASSE CE1 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,2,520,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,3,522,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,4,523,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,5,521,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,6,523,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,7,525,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,8,524,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,1,578,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,2,576,CLASSE CM2
ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,3,572,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,4,577,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,5,574,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,6,576,CLASSE CE1 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,7,572,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,8,577,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,9,577,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE MARIE AFINKO DIATTA,1,545,CLASSE CE1 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE MARIE AFINKO DIATTA,2,544,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE MARIE AFINKO DIATTA,3,528,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE MARIE AFINKO DIATTA,4,541,CLASSE CP B
ZIGUINCHOR,ZIGUINCHOR,ECOLE MARIE AFINKO DIATTA,5,541,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE MARIE AFINKO DIATTA,6,525,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,1,563,CLASSE CM1 C
ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,2,565,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,3,562,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,4,564,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,5,564,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,6,565,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,7,563,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,8,560,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,9,562,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,10,562,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,11,565,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE MISSION CATHOLIQUE DE NEMA,1,518,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE MISSION CATHOLIQUE DE NEMA,2,515,CLASSE CI A
ZIGUINCHOR,ZIGUINCHOR,ECOLE MISSION CATHOLIQUE DE NEMA,3,515,CLASSE CM1 C
ZIGUINCHOR,ZIGUINCHOR,ECOLE MISSION CATHOLIQUE DE NEMA,4,518,CLASSE CE1 C
ZIGUINCHOR,ZIGUINCHOR,ECOLE MOUNORY MANE,1,526,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE MOUNORY MANE,2,522,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE MOUNORY MANE,3,527,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ECOLE SEYDOU KANE,1,188,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE SEYDOU KANE,2,185,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE SEYDOU KANE,3,187,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ECOLE SEYDOU KANE,4,187,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ECOLE SEYDOU KANE,5,187,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,EFI ZIGUINCHOR,1,557,SALLE A
ZIGUINCHOR,ZIGUINCHOR,EFI ZIGUINCHOR,2,556,SALLE D
ZIGUINCHOR,ZIGUINCHOR,EFI ZIGUINCHOR,3,556,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,EFI ZIGUINCHOR,4,556,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,EFI ZIGUINCHOR,5,557,FOYER DES JEUNES DE LYNDIANE
