REGION,DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
ZIGUINCHOR,ZIGUINCHOR,NIAGUIS,ECOLE ELEMENT DE MANDINA MANCAGNE,1,488,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIAGUIS,ECOLE ELEMENT DE MANDINA MANCAGNE,2,361,CLASSE CE2
ZIGUINCHOR,ZIGUINCHOR,NIAGUIS,ECOLE MATERNELLE DE DJIBELOR,1,305,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,C.E.M. DIALANG,1,359,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,C.E.M. DIALANG,2,360,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,C.E.M. DIALANG,3,359,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,DARSALAM,1,482,CLASSE CE 1
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ECOLE DE BOFFA BAYOT,1,330,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ECOLE ELEMENTAIRE DE TOUBACOUTA,1,293,CLASSE CM 1
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ECOLE ELEMENTAIRE DE TOUBACOUTA,2,174,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ECOLE MATERNELLE DE KALEANN,1,225,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,KAGUITTE,1,499,CLASSE CI
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,KAGUITTE,2,501,CLASSE CM 2
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,KAGUITTE,3,498,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,1,475,CLASSE CI
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,2,475,CLASSE CM 2
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,3,474,CLASSE CM 1
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,1,555,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,2,556,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,3,557,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,4,558,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,5,556,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,6,556,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,7,556,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,8,557,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,9,558,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,10,559,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,11,560,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,BLOC SCOLAIRE DE BOUCOTTE OUEST,12,560,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,CEM DE KANDE SIBINCK,1,573,CLASSE 3B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,CEM DE KANDE SIBINCK,2,567,CLASSE 4E
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,CEM DE KANDE SIBINCK,3,578,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,CEM DE KANDE SIBINCK,4,569,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,CEM DE KANDE SIBINCK,5,573,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,CEM DE KANDE SIBINCK,6,224,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,C.E.M MALICK FALL,1,556,CLASSE 5A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,C.E.M MALICK FALL,2,552,CLASSE 6A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,C.E.M MALICK FALL,3,552,CLASSE 4A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,DISPENSAIRE DE SANTHIABA,1,538,SALLE PIQURE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,DISPENSAIRE DE SANTHIABA,2,538,SALLE PANSEMENTS
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,DISPENSAIRE DE SANTHIABA,3,538,SALLE CPN
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,1,578,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,2,578,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,3,579,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,4,578,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,5,575,CLASSE CM2 C
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,6,578,CLASSE CI A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,7,578,CLASSE CP B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,8,580,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,9,578,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,10,577,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,11,578,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMADOU TIDIANE BEYE,12,580,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMATH BARRY,1,552,CLASSE CP B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMATH BARRY,2,553,CLASSE CE1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMATH BARRY,3,553,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMATH BARRY,4,549,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMATH BARRY,5,554,CLASSE CM1 L
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMATH BARRY,6,554,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMATH BARRY,7,552,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMATH BARRY,8,549,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMATH BARRY,9,555,CLASSE CP A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMATH BARRY,10,552,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE AMATH BARRY,11,553,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE ATABA TABAR,1,582,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE ATABA TABAR,2,580,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE ATABA TABAR,3,580,CLASSE CM1 C
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE ATABA TABAR,4,581,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE ATABA TABAR,5,581,CLASSE CE1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE ATABA TABAR,6,580,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BASSIMBO DIANDY,1,379,CLASSE CP A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BASSIMBO DIANDY,2,379,CLASSE CE 1
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BASSIMBO DIANDY,3,380,CLASSE CM2
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BASSIMBO DIANDY,4,375,CLASSE CE A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BASSIMBO DIANDY,5,381,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BASSIMBO DIANDY,6,381,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BIRAME BEYE KADIOR,1,576,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BIRAME BEYE KADIOR,2,576,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BIRAME BEYE KADIOR,3,574,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BIRAME BEYE KADIOR,4,578,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BIRAME BEYE KADIOR,5,574,CLASSE CM2 C
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BIRAME BEYE KADIOR,6,573,CLASSE CI A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BIRAME BEYE KADIOR,7,574,CLASSE CP B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BOUCOTTE SUD NEMA,1,369,CLASSE CI B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BOUCOTTE SUD NEMA,2,369,CLASSE CP B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BOUCOTTE SUD NEMA,3,365,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BOUCOTTE SUD NEMA,4,365,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BOUCOTTE SUD NEMA,5,367,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BOUCOTTE SUD NEMA,6,366,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BOUCOTTE SUD NEMA,7,367,CLASSE CP A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE BOUCOTTE SUD NEMA,8,366,CLASSE CI A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE COLONEL ALIOUNE BADARA KONTE,1,547,SALLE 1
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE COLONEL ALIOUNE BADARA KONTE,2,549,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE COLONEL ALIOUNE BADARA KONTE,3,554,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE COLONEL ALIOUNE BADARA KONTE,4,554,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE COLONEL ALIOUNE BADARA KONTE,5,374,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DAVID CARVALHO,1,539,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DAVID CARVALHO,2,536,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DAVID CARVALHO,3,540,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DAVID CARVALHO,4,539,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DAVID CARVALHO,5,542,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DAVID CARVALHO,6,542,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE BELFORT,1,549,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE BELFORT,2,549,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE BELFORT,3,550,CLASSE CM1 C
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE BELFORT,4,548,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE BELFORT,5,550,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE BOUCOTTE EST,1,569,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE BOUCOTTE EST,2,570,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE BOUCOTTE EST,3,567,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE BOUCOTTE EST,4,568,CLASSE CI B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE BOUCOTTE EST,5,571,CLASSE CI A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE BOUCOTTE EST,6,570,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE BOUCOTTE EST,7,570,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE CASTOR,1,281,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE CASTOR,2,283,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE DIABIR,1,493,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE DIABIR,2,490,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE GOUMEL,1,538,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE DE GOUMEL,2,537,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCIS CARVALHO,1,529,CLASSE CI A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCIS CARVALHO,2,529,CLASSE CP B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCIS CARVALHO,3,531,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCIS CARVALHO,4,531,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCIS CARVALHO,5,527,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,1,539,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,2,541,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,3,542,CLASSE CM2 C
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,4,541,CLASSE CM2 D
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,5,542,CLASSE CM2 E
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,6,541,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,7,542,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,8,541,CLASSE CM1 C
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,9,540,CLASSE CP A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,10,544,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,11,542,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE FRANCOIS NTAB,12,543,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE H.L.M. NEMA,1,471,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE H.L.M. NEMA,2,470,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE H.L.M. NEMA,3,467,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE H.L.M. NEMA,4,468,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE H.L.M. NEMA,5,466,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE H.L.M. NEMA,6,468,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE JACQUES NIOUKY,1,562,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE JACQUES NIOUKY,2,567,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE JACQUES NIOUKY,3,561,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE JACQUES NIOUKY,4,559,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE JACQUES NIOUKY,5,177,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,1,543,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,2,541,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,3,543,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,4,541,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,5,542,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,6,541,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,7,543,CLASSE CE1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,8,542,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,9,542,CLASSE CP A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,10,542,CLASSE CP B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,11,542,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,12,542,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LANDING TAMBA,13,540,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LT ALIOUNE BADARA DIALLO,1,585,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LT ALIOUNE BADARA DIALLO,2,582,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LT ALIOUNE BADARA DIALLO,3,586,CLASSE CI B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LT ALIOUNE BADARA DIALLO,4,583,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,1,524,CLASSE CE1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,2,520,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,3,522,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,4,523,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,5,521,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,6,523,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,7,525,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE LUC MENDY,8,524,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,1,578,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,2,576,CLASSE CM2
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,3,572,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,4,577,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,5,574,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,6,576,CLASSE CE1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,7,572,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,8,577,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MAMADOU BAYO,9,577,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MARIE AFINKO DIATTA,1,545,CLASSE CE1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MARIE AFINKO DIATTA,2,544,CLASSE CE2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MARIE AFINKO DIATTA,3,528,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MARIE AFINKO DIATTA,4,541,CLASSE CP B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MARIE AFINKO DIATTA,5,541,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MARIE AFINKO DIATTA,6,525,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,1,563,CLASSE CM1 C
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,2,565,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,3,562,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,4,564,CLASSE CE1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,5,564,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,6,565,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,7,563,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,8,560,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,9,562,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,10,562,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MATAR DIEME,11,565,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MISSION CATHOLIQUE DE NEMA,1,518,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MISSION CATHOLIQUE DE NEMA,2,515,CLASSE CI A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MISSION CATHOLIQUE DE NEMA,3,515,CLASSE CM1 C
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MISSION CATHOLIQUE DE NEMA,4,518,CLASSE CE1 C
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MOUNORY MANE,1,526,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MOUNORY MANE,2,522,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE MOUNORY MANE,3,527,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE SEYDOU KANE,1,188,CLASSE CM2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE SEYDOU KANE,2,185,CLASSE CM2 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE SEYDOU KANE,3,187,CLASSE CM1 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE SEYDOU KANE,4,187,CLASSE CM1 B
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ECOLE SEYDOU KANE,5,187,CLASSE CE2 A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,EFI ZIGUINCHOR,1,557,SALLE A
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,EFI ZIGUINCHOR,2,556,SALLE D
ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,EFI ZIGUINCHOR,3,556,SALLE DE CLASSE
