DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
SAINT LOUIS,SAINT LOUIS,ECOLE FANDIERY KONE,2,539,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,ECOLE FANDIERY KONE,3,540,CLASSE CM1 A
SAINT LOUIS,SAINT LOUIS,ECOLE FANDIERY KONE,4,537,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE FRANCOIS BAYE SALZMAN,1,555,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,ECOLE FRANCOIS BAYE SALZMAN,2,560,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,ECOLE FRANCOIS BAYE SALZMAN,3,561,CLASSE CI
SAINT LOUIS,SAINT LOUIS,ECOLE FRANCOIS BAYE SALZMAN,4,472,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE FRANCOIS BAYE SALZMAN,5,471,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,1,594,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,2,593,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,3,593,CLASSE CM1 B
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,4,593,CLASSE CI A
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,5,593,CLASSE CI C
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,6,594,CLASS CI B
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,7,594,CLASSE CM2 A
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,8,593,CLASSE CM2 B
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,9,593,CLASSE CM1 A
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,10,593,CLASSE CE2B
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,11,593,CLASSE CE1B
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,12,593,ECOLE GOXUMBACC 2 SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,13,592,ECOLE GOXUMBACC 2 SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,14,593,ECOLE GOXUMBACC 2 SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,15,594,ECOLE GOXUMBACC 2 SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,16,593,ECOLE GOXUMBACC 2 SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE GOXUMBACC,17,593,ECOLE GOXUMBACC 2 SALLE 5
SAINT LOUIS,SAINT LOUIS,ECOLE HYDROBASE,1,578,CLASSE CI
SAINT LOUIS,SAINT LOUIS,ECOLE HYDROBASE,2,565,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE HYDROBASE,3,562,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE JUSTIN NDIAYE,1,565,CLASSE CE1 C
SAINT LOUIS,SAINT LOUIS,ECOLE JUSTIN NDIAYE,2,553,CLASSE CE2 C
SAINT LOUIS,SAINT LOUIS,ECOLE JUSTIN NDIAYE,3,550,CLASSE CP C
SAINT LOUIS,SAINT LOUIS,ECOLE JUSTIN NDIAYE,4,564,CLASSE CE1 A
SAINT LOUIS,SAINT LOUIS,ECOLE JUSTIN NDIAYE,5,567,CLASSE CE1 B
SAINT LOUIS,SAINT LOUIS,ECOLE JUSTIN NDIAYE,6,551,CLASSE CM1 A
SAINT LOUIS,SAINT LOUIS,ECOLE JUSTIN NDIAYE,7,561,CLASSE CM2 B
SAINT LOUIS,SAINT LOUIS,ECOLE JUSTIN NDIAYE,8,527,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE JUSTIN NDIAYE,9,486,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE MACODOU NDIAYE,1,580,CLASSE CM2 A
SAINT LOUIS,SAINT LOUIS,ECOLE MACODOU NDIAYE,2,573,CLASSE CM2 B
SAINT LOUIS,SAINT LOUIS,ECOLE MACODOU NDIAYE,3,576,CLASSE CM1 A
SAINT LOUIS,SAINT LOUIS,ECOLE MACODOU NDIAYE,4,585,CLASSE CM1 B
SAINT LOUIS,SAINT LOUIS,ECOLE MACODOU NDIAYE,5,573,CLASSE CE2 A
SAINT LOUIS,SAINT LOUIS,ECOLE MACODOU NDIAYE,6,572,CLASSE CE2 B
SAINT LOUIS,SAINT LOUIS,ECOLE MACODOU NDIAYE,7,583,CLASSE CP B
SAINT LOUIS,SAINT LOUIS,ECOLE MACODOU NDIAYE,8,562,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE MACODOU NDIAYE,9,541,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE MACODOU NDIAYE,10,425,CLASSE CI
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES LEGROS DIALLO,1,561,CLASSE CM2 A
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES LEGROS DIALLO,2,560,CLASSE CM2 B
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES LEGROS DIALLO,3,563,CLASSE CM1 A
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES LEGROS DIALLO,4,557,CLASSE CE2 B
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES LEGROS DIALLO,5,561,CLASSE CP2
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES LEGROS DIALLO,6,564,CLASSE CPA
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES LEGROS DIALLO,7,573,CLASSE CI
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES LEGROS DIALLO,8,496,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES LEGROS DIALLO,9,484,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES NIANG,1,576,CLASSE CM2 B
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES NIANG,2,574,CLASSE CE2 B
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES NIANG,3,573,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES NIANG,4,573,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE MAMADOU CHARLES NIANG,5,576,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE MAMOUR DIALLO,1,578,CLASSE CM2 B
SAINT LOUIS,SAINT LOUIS,ECOLE MAMOUR DIALLO,2,577,CLASSE CI B
SAINT LOUIS,SAINT LOUIS,ECOLE MAMOUR DIALLO,3,567,CLASSE CM1 B
SAINT LOUIS,SAINT LOUIS,ECOLE MAMOUR DIALLO,4,577,CLASSE CE1 B
SAINT LOUIS,SAINT LOUIS,ECOLE MAMOUR DIALLO,5,572,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE MAMOUR DIALLO,6,281,CLASSE CE2 A
SAINT LOUIS,SAINT LOUIS,ECOLE MOUSSA DIOP (EX NGALLELE),1,567,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,ECOLE MOUSSA DIOP (EX NGALLELE),2,557,CLASSE CPA
SAINT LOUIS,SAINT LOUIS,ECOLE MOUSSA DIOP (EX NGALLELE),3,559,CLASSE CM 1 B
SAINT LOUIS,SAINT LOUIS,ECOLE MOUSSA DIOP (EX NGALLELE),4,552,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE MOUSSA DIOP (EX NGALLELE),5,552,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE MOUSSA DIOP (EX NGALLELE),6,550,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE MOUSSA DIOP (EX NGALLELE),7,529,CLASSE CM2 A
SAINT LOUIS,SAINT LOUIS,ECOLE MOUSSA DIOP (EX NGALLELE),8,466,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,ECOLE NALLA NDIAYE,1,576,CLASSE CE1 A
SAINT LOUIS,SAINT LOUIS,ECOLE NALLA NDIAYE,2,577,CLASSE CE1 B
SAINT LOUIS,SAINT LOUIS,ECOLE NALLA NDIAYE,3,574,CLASSE CE2 B
SAINT LOUIS,SAINT LOUIS,ECOLE NALLA NDIAYE,4,570,CLASSE CE2 A
SAINT LOUIS,SAINT LOUIS,ECOLE NALLA NDIAYE,5,576,CLASSE CM2 A
SAINT LOUIS,SAINT LOUIS,ECOLE NALLA NDIAYE,6,579,CLASSE CM2 B
SAINT LOUIS,SAINT LOUIS,ECOLE NALLA NDIAYE,7,565,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE NALLA NDIAYE,8,566,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE NALLA NDIAYE,9,565,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE NALLA NDIAYE,10,565,CP B
SAINT LOUIS,SAINT LOUIS,ECOLE NDATE YALLA,1,584,CLASSE CPB
SAINT LOUIS,SAINT LOUIS,ECOLE NDATE YALLA,2,592,CLASSE CE1 A
SAINT LOUIS,SAINT LOUIS,ECOLE NDATE YALLA,3,584,CLASSE CP A
SAINT LOUIS,SAINT LOUIS,ECOLE NDATE YALLA,4,591,SALLE CASE DES TOUTS PETITS GS
SAINT LOUIS,SAINT LOUIS,ECOLE NDATE YALLA,5,97,CLASSE CI B
SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,1,585,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,2,585,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,3,590,CLASSE CE2 A
SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,4,579,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,5,589,CLASSE CPA
SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,6,589,CLASSE CE 1 B
SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,7,589,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE OUMAR DIAGNE SYR,8,206,CLASSE CI
SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,1,566,CLASSE CI
SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,2,581,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,3,566,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,4,568,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,5,569,CLASSE CE 2 B
SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,6,574,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE ANNEXE 3 POTEAUX,7,223,CLASSE CI N°2
SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE TACK,1,557,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE TACK,2,555,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE TACK,3,554,CLASSE CP
SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE TACK,4,570,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,ECOLE PIKINE TACK,5,103,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,1,585,CLASSE CM2 B
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,2,584,CLASSE CM2 A
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,3,587,CLASSE CE2 B
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,4,582,CLASSE CE1 B
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,5,584,CLASSE CPA
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,6,586,CLASSE CPB
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,7,585,CLASSE CPC
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,8,585,CLASSE CE2A
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,9,585,CLASSE CM1B
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,10,583,CLASSE CM1 A
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,11,585,ECOLE BOLY DIAW SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,12,583,ECOLE BOLY DIAW SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,13,586,ECOLE BOLY DIAW SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,14,583,ECOLE BOLY DIAW SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,15,584,ECOLE BOLY DIAW SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE RAWANE NGOM,16,586,ECOLE BOLY DIAW SALLE 16
SAINT LOUIS,SAINT LOUIS,ECOLE SAER SEYE,1,518,ECOLE AL AZHAR SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SAER SEYE,2,516,ECOLE AL AZHAR SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SAER SEYE,3,516,ECOLE AL AZHAR SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SAER SEYE,4,519,ECOLE AL AZHAR SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SAER SEYE,5,519,ECOLE AL AZHAR SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SAER SEYE,6,518,ECOLE AL AZHAR SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SAMBA NDIEME SOW,1,572,CLASSE CM2B
SAINT LOUIS,SAINT LOUIS,ECOLE SAMBA NDIEME SOW,2,578,CLASSE CE2A
SAINT LOUIS,SAINT LOUIS,ECOLE SAMBA NDIEME SOW,3,577,CLASSE CE1A
SAINT LOUIS,SAINT LOUIS,ECOLE SAMBA NDIEME SOW,4,469,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SAMBA NDIEME SOW,5,468,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SERIGNE BABACAR GUEYE,1,578,SALLE 12
SAINT LOUIS,SAINT LOUIS,ECOLE SERIGNE BABACAR GUEYE,2,577,SALLE 8
SAINT LOUIS,SAINT LOUIS,ECOLE SERIGNE BABACAR GUEYE,3,576,SALLE 1
SAINT LOUIS,SAINT LOUIS,ECOLE SERIGNE BABACAR GUEYE,4,582,SALLE 4
SAINT LOUIS,SAINT LOUIS,ECOLE SERIGNE BABACAR GUEYE,5,554,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SERIGNE BABACAR GUEYE,6,555,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SERIGNE BABACAR GUEYE,7,500,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SERIGNE BABACAR GUEYE,8,500,CLASSE CE1 B
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,1,593,CLASSE CM1A
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,2,591,CLASSE CM2A
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,3,594,CLASSE CE1B
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,4,593,CLASSE CE1A
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,5,592,CLASSE CE2B
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,6,590,CLASSE CPA
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,7,593,CLASSE CIA
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,8,593,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,9,591,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,10,590,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,11,594,ECOLE SOR DAGA 2 SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,12,593,ECOLE SOR DAGA 2 SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,13,591,ECOLE SOR DAGA 2 SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,14,593,ECOLE SOR DAGA 2 SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SOR DAGA,15,588,ECOLE SOR DAGA 2 SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SOUKEYNA KONARE,1,577,CLASSE CE2 B
SAINT LOUIS,SAINT LOUIS,ECOLE SOUKEYNA KONARE,2,580,CLASSE CM1B
SAINT LOUIS,SAINT LOUIS,ECOLE SOUKEYNA KONARE,3,580,CLASSE CM1A
SAINT LOUIS,SAINT LOUIS,ECOLE SOUKEYNA KONARE,4,579,CLASSE CI B
SAINT LOUIS,SAINT LOUIS,ECOLE SOUKEYNA KONARE,5,579,CLASSE CP A
SAINT LOUIS,SAINT LOUIS,ECOLE SOUKEYNA KONARE,6,577,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,ECOLE SOUKEYNA KONARE,7,578,SALLE DE CLASSE
