REGION,DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALGOR DIOUM,9,549,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALGOR DIOUM,10,548,ECOLE MATERNELLE COMMUNALE
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALGOR DIOUM,11,549,ECOLE MATERNELLE COMMUNALE
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALGOR DIOUM,12,549,ECOLE MATERNELLE COMMUNALE
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALIOUNE SARR,1,578,CLASSE CM2A
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALIOUNE SARR,2,580,CLASSE CM1A
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALIOUNE SARR,3,577,CLASSECE2B
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALIOUNE SARR,4,363,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALIOUNE SARR,5,363,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALIOUNE SARR,6,363,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALIOUNE SARR,7,361,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALIOUNE SOW MBANA,1,580,CLASSE CM2A
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALIOUNE SOW MBANA,2,576,CLASSE CM1A
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALIOUNE SOW MBANA,3,581,CLASSE CE2B
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALIOUNE SOW MBANA,4,576,CLASSE CM2 B
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALIOUNE SOW MBANA,5,572,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DAGANA,ECOLE ALIOUNE SOW MBANA,6,243,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DAGANA,ECOLE MEDINA CHERIF,1,515,CLASSE CM2
SAINT LOUIS,DAGANA,DAGANA,ECOLE MEDINA CHERIF,2,514,CLASSE CE1
SAINT LOUIS,DAGANA,DAGANA,LYCEE ALPHA MAYORO WELLE,1,552,LYCEE A. MAYORO WELLE SALLE 1
SAINT LOUIS,DAGANA,DAGANA,LYCEE ALPHA MAYORO WELLE,2,560,SALLE 3
SAINT LOUIS,DAGANA,DAGANA,LYCEE ALPHA MAYORO WELLE,3,570,SALLE 5
SAINT LOUIS,DAGANA,DAGANA,LYCEE ALPHA MAYORO WELLE,4,556,SALLE 7
SAINT LOUIS,DAGANA,DAGANA,LYCEE ALPHA MAYORO WELLE,5,557,SALLE 9
SAINT LOUIS,DAGANA,DAGANA,LYCEE ALPHA MAYORO WELLE,6,555,SALLE 11
SAINT LOUIS,DAGANA,DAGANA,LYCEE ALPHA MAYORO WELLE,7,398,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DIAMA,AL WATHIAM,1,256,CLASSE CI
SAINT LOUIS,DAGANA,DIAMA,ASSITOYE,1,259,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DIAMA,DEBI,1,461,CLASSE CE 1
SAINT LOUIS,DAGANA,DIAMA,DEBI,2,461,CLASSE CM 1
SAINT LOUIS,DAGANA,DIAMA,DEMIZINE,1,251,CLASSE CI
SAINT LOUIS,DAGANA,DIAMA,DIADIAM 1,1,329,CLASSE CE 2
SAINT LOUIS,DAGANA,DIAMA,DIADIAM 3,1,237,CLASSE CI
SAINT LOUIS,DAGANA,DIAMA,DIAGAMBAL 1,1,475,CLASSE CI
SAINT LOUIS,DAGANA,DIAMA,DIAGAMBAL 1,2,476,CLASSE CM 2
SAINT LOUIS,DAGANA,DIAMA,DIAGAMBAL 2,1,527,CLASSE CI
SAINT LOUIS,DAGANA,DIAMA,DIAMA YALAR,1,561,CLASSE CI
SAINT LOUIS,DAGANA,DIAMA,DIAMA YALAR,2,557,CLASSE CM 1
SAINT LOUIS,DAGANA,DIAMA,DIAMA YALAR,3,553,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DIAMA,DIAMA YALAR,4,135,CLASSE CM2 A
SAINT LOUIS,DAGANA,DIAMA,ECOLE GANDIAYE,1,297,CLASSE CM2
SAINT LOUIS,DAGANA,DIAMA,ECOLE MBOLTOGNE,1,229,CLASSE CI
SAINT LOUIS,DAGANA,DIAMA,ECOLE PONT GENDARME,1,297,CLASSE CM2
SAINT LOUIS,DAGANA,DIAMA,ECOLE SAVOIGNE PEULH,1,308,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DIAMA,EL DEBOUBACK 1,1,551,CLASSE CI
SAINT LOUIS,DAGANA,DIAMA,EL DEBOUBACK 2,1,292,CLASSE CP
SAINT LOUIS,DAGANA,DIAMA,EL NGOURANE 1,1,264,CLASSE CP
SAINT LOUIS,DAGANA,DIAMA,MBOUBENE PEULH,1,307,CLASSE CM2
SAINT LOUIS,DAGANA,DIAMA,MBOUNDOUM BARRAGE,1,574,CLASSE CE 2
SAINT LOUIS,DAGANA,DIAMA,MBOUNDOUM BARRAGE,2,566,CLASSE CP 2
SAINT LOUIS,DAGANA,DIAMA,MBOUNDOUM BARRAGE,3,565,CLASSE CM 1
SAINT LOUIS,DAGANA,DIAMA,MBOUNDOUM BARRAGE,4,149,CLASSE CI A
SAINT LOUIS,DAGANA,DIAMA,NDELLE,1,489,CLASSE CP 2
SAINT LOUIS,DAGANA,DIAMA,NDELLE,2,488,CLASSE CM 1
SAINT LOUIS,DAGANA,DIAMA,NDIAYE NGUINT,1,548,CLASSE CE 1
SAINT LOUIS,DAGANA,DIAMA,NDIAYE NGUINT,2,548,CLASSE CE 2
SAINT LOUIS,DAGANA,DIAMA,NDIOL MAURE,1,422,CLASSE CP 2
SAINT LOUIS,DAGANA,DIAMA,NDIOL MAURE,2,421,CLASSE CM 1
SAINT LOUIS,DAGANA,DIAMA,NDIOUNGUE MBERESSE,1,355,CLASSE CM2 A
SAINT LOUIS,DAGANA,DIAMA,NDIOUNGUE MBERESSE,2,355,CLASSE CE 1
SAINT LOUIS,DAGANA,DIAMA,NIASSENE,1,387,CLASSE CM 1
SAINT LOUIS,DAGANA,DIAMA,NIASSENE,2,386,CLASSE CI
SAINT LOUIS,DAGANA,DIAMA,ODABE NAWAR 1,1,247,CASE SANTE
SAINT LOUIS,DAGANA,DIAMA,OUMARNABE NGUINT,1,133,CLASSE CM1
SAINT LOUIS,DAGANA,DIAMA,OURO L ISLAM,1,128,CLASSE CE 1
SAINT LOUIS,DAGANA,DIAMA,PEULH DIOSS,1,435,CLASSE CI
SAINT LOUIS,DAGANA,DIAMA,PEULH DIOSS,2,363,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DIAMA,POLO,1,498,CLASSE CE2
SAINT LOUIS,DAGANA,DIAMA,RAYNABE 2,1,188,CLASE SANTE
SAINT LOUIS,DAGANA,DIAMA,SAVOIGNE PIONNIERS,1,359,CLASSE CE 1
SAINT LOUIS,DAGANA,DIAMA,SAVOIGNE PIONNIERS,2,357,CLASSE CM 1
SAINT LOUIS,DAGANA,DIAMA,SAVOIGNE PIONNIERS,3,357,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DIAMA,TABA DAROUSSALAM 1,1,428,CLASSE CP 2
SAINT LOUIS,DAGANA,DIAMA,TABA TACHE,1,369,CLASSE CI
SAINT LOUIS,DAGANA,DIAMA,TABA TACHE,2,370,CLASSE CE1
SAINT LOUIS,DAGANA,DIAMA,TABA TREICH,1,494,CLASSE CP 2
SAINT LOUIS,DAGANA,DIAMA,THILENE,1,280,CLASSE CM 1
SAINT LOUIS,DAGANA,DIAMA,THILENE,2,279,CLASSE CM 2
SAINT LOUIS,DAGANA,DIAMA,THILENE,3,279,SALLE DE CLASSE
SAINT LOUIS,DAGANA,DIAMA,TIGUET,1,502,CLASSE CP 2
SAINT LOUIS,DAGANA,GAE,GAE,1,571,CLASSE CI A
SAINT LOUIS,DAGANA,GAE,GAE,2,570,CLASSE CE1 B
SAINT LOUIS,DAGANA,GAE,GAE,3,570,CLASSE CE2 B
SAINT LOUIS,DAGANA,GAE,GAE,4,572,CLASSE CM1 A
SAINT LOUIS,DAGANA,GAE,GAE,5,567,CLASSE CM1 B
SAINT LOUIS,DAGANA,GAE,GAE,6,571,CLASSE CM2 A
SAINT LOUIS,DAGANA,GAE,GAE,7,569,CLASSE CM2 B
SAINT LOUIS,DAGANA,GAE,GAE,8,572,CLASSE CE 2 A
SAINT LOUIS,DAGANA,GAE,GAE,9,571,CLASSE CE1 A
SAINT LOUIS,DAGANA,GAE,GAE,10,572,CLASSE CP
SAINT LOUIS,DAGANA,GAE,GOUMEL,1,209,CLASSE CE 1
SAINT LOUIS,DAGANA,GAE,NDIAREME,1,566,CLASSE CI
SAINT LOUIS,DAGANA,GAE,NDIAREME,2,568,CLASSE CP
SAINT LOUIS,DAGANA,GAE,NDIAREME,3,259,CLASSE CM1
SAINT LOUIS,DAGANA,GNITH,DIALBANABE,1,521,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,GNITH,DIALBANABE,2,520,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,GNITH,DIOKHOR 1,1,415,CLASSE CE 2
SAINT LOUIS,DAGANA,GNITH,DIOKHOR 1,2,414,CLASSE CI
SAINT LOUIS,DAGANA,GNITH,DIOKHOR 2,1,528,CLASSE CP 2
SAINT LOUIS,DAGANA,GNITH,DIOKHOR 2,2,519,SALLE DE CLASSE
SAINT LOUIS,DAGANA,GNITH,ECOLE TEIDIEL TOUCOULEUR,1,313,SALLE DE CLASSE
SAINT LOUIS,DAGANA,GNITH,ECOLE THIEDEME PEULH,1,191,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,GNITH,GADE NDIEYENE,1,534,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,GNITH,GNITH,1,555,CLASSE CP 2
SAINT LOUIS,DAGANA,GNITH,GNITH,2,563,CLASSE CM 1
SAINT LOUIS,DAGANA,GNITH,GNITH,3,560,CLASSE CI
SAINT LOUIS,DAGANA,GNITH,GNITH,4,559,SALLE DE CLASSE BV 4
SAINT LOUIS,DAGANA,GNITH,GNITH,5,369,SALLE DE CLASSE
SAINT LOUIS,DAGANA,GNITH,GOGNO FALL,1,192,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,GNITH,MALLA,1,314,CLASSE CP 2
SAINT LOUIS,DAGANA,GNITH,MBAYENE,1,522,CLASSE CI
SAINT LOUIS,DAGANA,GNITH,MBAYENE,2,523,SALLE DE CLASSE
SAINT LOUIS,DAGANA,GNITH,NDER,1,536,CP
SAINT LOUIS,DAGANA,GNITH,NDER,2,172,CI
SAINT LOUIS,DAGANA,GNITH,NDOGAL TEIDIEL,1,565,CLASSE CE1
SAINT LOUIS,DAGANA,GNITH,NDOUROUNABE DIAGANE 1,1,338,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,GNITH,ODABE POUROGNE,1,513,SALLE DE CLASSE
SAINT LOUIS,DAGANA,GNITH,ODABE POUROGNE,2,262,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,GNITH,PEULH SINE,1,88,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,GNITH,YAMANE,1,554,CLASSE CI
SAINT LOUIS,DAGANA,MBANE,BADJINCOBE VIDODJI,1,541,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,BISNABE BOUTEYNI,1,397,CLASSE CI
SAINT LOUIS,DAGANA,MBANE,BISNABE BOUTEYNI,2,397,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,BISNABE DIAPOBE,1,263,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,MBANE,BISNABE PENDA YAYAKE,1,278,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,DIAGLE,1,464,CLASSE CI
SAINT LOUIS,DAGANA,MBANE,DIAGLE,2,466,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,DIALBANABE BELI NAMARI,1,496,CLASSE CI
SAINT LOUIS,DAGANA,MBANE,DIAM DIAYRE,1,157,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,DIASSARNABE NDIACK FALL,1,294,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,FOSS NDIAKHAYE 1,1,292,CLASSE CE1
SAINT LOUIS,DAGANA,MBANE,GANKETTE PENDA YAYAKE,1,94,CLASSE CE1
SAINT LOUIS,DAGANA,MBANE,MAPOUDJI,1,282,CLASSE CE 1
SAINT LOUIS,DAGANA,MBANE,MBANE,1,566,CLASSE CI
SAINT LOUIS,DAGANA,MBANE,MBANE,2,563,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,MBANE,3,566,CLASSE CM 1
SAINT LOUIS,DAGANA,MBANE,MBELOGNE VIDODJI,1,265,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,MBANE,MEDINA BAIDY,1,419,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,NDIAKHAYE,1,598,CLASSE CE 1
SAINT LOUIS,DAGANA,MBANE,NIASSANTE,1,428,CLASSE CI
SAINT LOUIS,DAGANA,MBANE,NIASSANTE,2,428,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,NIASSANTE,3,427,CLASSE CM1
SAINT LOUIS,DAGANA,MBANE,OULAD BERI,1,165,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,MBANE,PAMPINABE 1,1,353,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,MBANE,SAGOBE,1,145,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,SANINTE TACK,1,348,CLASSE CE2
SAINT LOUIS,DAGANA,MBANE,SARE LAMOU,1,511,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,SINGOU DIERI,1,408,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,SOVONABE NIARY,1,450,CLASSE CE 1
SAINT LOUIS,DAGANA,MBANE,SOVONABE PATHE BADIO,1,532,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,SOVONABE PATHE BADIO,2,532,CLASSE CE 1
SAINT LOUIS,DAGANA,MBANE,TEMEYE,1,384,CLASSE CE2
SAINT LOUIS,DAGANA,MBANE,TEMEYE LEWA,1,581,CLASSE CI
SAINT LOUIS,DAGANA,MBANE,TEMEYE LEWA,2,28,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,TETHIANE MALAL,1,520,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,MBANE,TETHIANE MALAL,2,116,ABRI PROVISOIRE
SAINT LOUIS,DAGANA,MBANE,THIAGO,1,544,CLASSE CP
SAINT LOUIS,DAGANA,MBANE,THIAGO,2,544,CLASSE CE 1
SAINT LOUIS,DAGANA,MBANE,WEYNDOU SAMBA,1,467,CLASSE CE 1
SAINT LOUIS,DAGANA,MBANE,YELOUR,1,296,CLASSE CI
SAINT LOUIS,DAGANA,NDOMBO SANDJIRY,DIAMEGUEUNE,1,566,SALLE DE CLASSE
SAINT LOUIS,DAGANA,NDOMBO SANDJIRY,NDOMBO,1,577,CLASSE CP
SAINT LOUIS,DAGANA,NDOMBO SANDJIRY,NDOMBO,2,577,CLASSE CE 1
SAINT LOUIS,DAGANA,NDOMBO SANDJIRY,NDOMBO,3,577,CLASSE CM 1
SAINT LOUIS,DAGANA,NDOMBO SANDJIRY,NDOMBO,4,578,CLASSE CM 2
SAINT LOUIS,DAGANA,NDOMBO SANDJIRY,NDOMBO,5,579,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE CAMPEMENT 1,1,578,CLASSE CM2
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE CAMPEMENT 1,2,577,CLASSECM1
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE CAMPEMENT 1,3,577,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE CAMPEMENT 1,4,578,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE DIACKSAO,1,454,CLASSE CM2
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE DIACKSAO,2,404,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE GALLO MALICK,1,575,CLASSE CM2A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE GALLO MALICK,2,578,CLASSE CM1A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE GALLO MALICK,3,577,CLASSE CM1B
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE GALLO MALICK,4,578,CLASSE CM2B
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE GALLO MALICK,5,571,CLASSE CE3A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE GALLO MALICK,6,242,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE GAYA 2,1,540,CLASSE CM2
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE GAYA 2,2,543,CLASSE CM1
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE GAYA 2,3,496,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE GAYA 2,4,326,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA,1,429,CLASSE CM2A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA,2,429,CLASSE CM1A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA,3,429,CLASSE CM1B
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA,4,429,CLASSE CM2B
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA,5,427,CLASSE CE3A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA MBODIENE,1,560,CLASSE CM2A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA MBODIENE,2,560,CLASSE CM1A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA MBODIENE,3,561,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA THIARENE,1,599,CLASSE CM2A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA THIARENE,2,600,CLASSE CM1A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA THIARENE,3,600,CLASSE CM2B
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA THIARENE,4,599,CLASSE CE2
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA THIARENE,5,600,CLASSE CM1B
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA THIARENE,6,599,FOYER DES JEUNES KHOUMA
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE KHOUMA THIARENE,7,600,FOYER DES JEUNES KHOUMA
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE NDIANGUE,1,588,CLASSE CM2A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE NDIANGUE,2,582,CLASSE CM1A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE NDIANGUE,3,586,CLASSE CE2B
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE NDIANGUE,4,585,CLASSE CE2A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE NDIANGUE,5,570,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE NDIANGUE,6,134,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE NDIAO,1,552,CLASSE CM2A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE NDIAO,2,552,CLASSE CM1A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE NDIAO,3,563,CLASSE CE2B
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE NDIAO,4,543,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE NDIAO,5,363,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE NDOMBO ALARBA,1,361,CLASSE CM2A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE NDOMBO ALARBA,2,363,CLASSE CM1A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 1,1,571,CLASSE CM2A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 1,2,571,CLASSE CM1A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 1,3,570,CLASSE CM1B
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 1,4,571,CLASSE CM2B
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 1,5,571,CLASSE CE3A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 1,6,568,CLASSE CE1A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 1,7,570,CLASSE CE2B
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 1,8,571,CLASSE CP
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 1,9,570,CLASSE CIA
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 3,1,562,CLASSE CE2B
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 3,2,560,CLASSE CM2A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 3,3,562,CLASSE CM1A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 3,4,562,CLASSE CE2A
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 3,5,540,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 3,6,542,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 3,7,526,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 3,8,389,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 4,1,526,CLASSE CM2
SAINT LOUIS,DAGANA,RICHARD TOLL,ECOLE RICHARD TOLL 4,2,526,CLASSE CM1
SAINT LOUIS,DAGANA,RONKH,BOUNTOU BACK,1,172,CLASSE CI
SAINT LOUIS,DAGANA,RONKH,COLONNA DIT BALKI,1,265,CLASSE CI
SAINT LOUIS,DAGANA,RONKH,COLONNA DIT BALKI,2,264,CLASSE CP 2
SAINT LOUIS,DAGANA,RONKH,DIAWAR,1,492,CLASSE CE 2
SAINT LOUIS,DAGANA,RONKH,DIAWAR,2,491,CLASSE CM 1
SAINT LOUIS,DAGANA,RONKH,DIAWAR,3,491,CLASSE CM2 A
SAINT LOUIS,DAGANA,RONKH,KASSACK NORD,1,498,CLASSE CI
SAINT LOUIS,DAGANA,RONKH,KASSACK NORD,2,498,SALLE DE CLASSE
SAINT LOUIS,DAGANA,RONKH,KASSACK SUD,1,467,CLASSE CI
SAINT LOUIS,DAGANA,RONKH,KHEUNE,1,578,CLASSE CP 2
SAINT LOUIS,DAGANA,RONKH,KHOR,1,418,CLASSE CP 2
