DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
TAMBACOUNDA,TAMBACOUNDA,ECOLE GOUYE,1,568,CLASSE CE1A
TAMBACOUNDA,TAMBACOUNDA,ECOLE GOUYE,2,574,CLASSE CE2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE GOUYE,3,563,CLASSE CM2B
TAMBACOUNDA,TAMBACOUNDA,ECOLE GOUYE,4,577,CLASSE CIB
TAMBACOUNDA,TAMBACOUNDA,ECOLE GOUYE,5,141,CE1 A
TAMBACOUNDA,TAMBACOUNDA,ECOLE JEAN 23,1,569,CLASSE 6EME A
TAMBACOUNDA,TAMBACOUNDA,ECOLE JEAN 23,2,567,CLASSE 6EME B
TAMBACOUNDA,TAMBACOUNDA,ECOLE JEAN 23,3,568,CLASSE 5EME A
TAMBACOUNDA,TAMBACOUNDA,ECOLE JEAN 23,4,568,CLASSE 5EME B
TAMBACOUNDA,TAMBACOUNDA,ECOLE JEAN 23,5,567,CLASSE 4EME A
TAMBACOUNDA,TAMBACOUNDA,ECOLE JEAN 23,6,568,CLASSE 4EME B
TAMBACOUNDA,TAMBACOUNDA,ECOLE JEAN 23,7,568,CLASSE 4EME C
TAMBACOUNDA,TAMBACOUNDA,ECOLE JEAN 23,8,570,CLASSE 5EME C
TAMBACOUNDA,TAMBACOUNDA,ECOLE KANDERI BAMBARA,1,398,CLASSE CE1
TAMBACOUNDA,TAMBACOUNDA,ECOLE KOTHIARINDING,1,267,CLASSE CPA
TAMBACOUNDA,TAMBACOUNDA,ECOLE MAMADOU LAMINE DANFAKHA,1,589,CLASSE CPA
TAMBACOUNDA,TAMBACOUNDA,ECOLE MAMADOU LAMINE DANFAKHA,2,584,CLASSE CPB
TAMBACOUNDA,TAMBACOUNDA,ECOLE MAMADOU LAMINE DANFAKHA,3,587,CLASSE CE1A
TAMBACOUNDA,TAMBACOUNDA,ECOLE MAMADOU LAMINE DANFAKHA,4,587,CLASSE CE2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE MAMADOU LAMINE DANFAKHA,5,587,CLASSE CE2B
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU,1,558,CLASSE CPB
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU,2,561,CLASSE CE1A
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU,3,555,CLASSE CE1B
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU,4,559,CLASSE CE2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU,5,559,CLASSE CE2B
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU,6,556,CLASSE CM1A
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU,7,559,CLASSE CM1B
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU,8,555,CLASSE CM2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU,9,554,CLASSE CM2B
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU,10,555,CLASSE CIA
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU,11,558,CLASSE CI B
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU,12,557,SALLE DE CLASSE
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU,13,557,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU COMPLEMENTAIRE,1,518,CLASSE CE1A
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU COMPLEMENTAIRE,2,522,CLASSE CE1B
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU COMPLEMENTAIRE,3,517,CLASSE CPB
TAMBACOUNDA,TAMBACOUNDA,ECOLE PLATEAU COMPLEMENTAIRE,4,490,SALLE DE CLASSE
TAMBACOUNDA,TAMBACOUNDA,ECOLE QUINZAMBOUGOU,1,580,CLASSE CE2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE QUINZAMBOUGOU,2,582,CLASSE CE2B
TAMBACOUNDA,TAMBACOUNDA,ECOLE QUINZAMBOUGOU,3,582,CLASSE CM1A
TAMBACOUNDA,TAMBACOUNDA,ECOLE QUINZAMBOUGOU,4,581,CLASSE CM2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE QUINZAMBOUGOU,5,582,CLASSE CM2B
TAMBACOUNDA,TAMBACOUNDA,ECOLE QUINZAMBOUGOU,6,581,CLASSE CM1B
TAMBACOUNDA,TAMBACOUNDA,ECOLE SADA MAKA SY,1,494,CLASSE CP B
TAMBACOUNDA,TAMBACOUNDA,ECOLE SADA MAKA SY,2,494,CLASSE CE1 A
TAMBACOUNDA,TAMBACOUNDA,ECOLE SADA MAKA SY,3,495,CLASSE CE1 B
TAMBACOUNDA,TAMBACOUNDA,ECOLE SADA MAKA SY,4,496,CLASSE CE2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE SADA MAKA SY,5,496,CLASSE CE2B
TAMBACOUNDA,TAMBACOUNDA,ECOLE SADA MAKA SY,6,495,CLASSE CM1A
TAMBACOUNDA,TAMBACOUNDA,ECOLE SADA MAKA SY,7,494,CLASSE CM1B
TAMBACOUNDA,TAMBACOUNDA,ECOLE SADA MAKA SY,8,495,CLASSE CM2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE SADA MAKA SY,9,493,CLASSE CM2B
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE GUILEL,1,569,CLASSE CIA
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE GUILEL,2,565,CLASSE CIB
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE GUILEL,3,570,CLASSE 3
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE GUILEL,4,562,CLASSE 4
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE GUILEL,5,559,BUREAU DIRECTEUR
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE GUILEL,6,568,CLASSE CE2
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE GUILEL,7,386,CE1 A
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE GUILEL 1,1,560,CLASSE CM1
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE GUILEL 1,2,562,CLASSE CM2
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE GUILEL 1,3,563,CLASSE CE1
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE GUILEL 1,4,570,CLASSE CP
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE GUILEL 1,5,257,CE1 A
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE ISSA,1,473,CLASSE CE2A
TAMBACOUNDA,TAMBACOUNDA,ECOLE SARE ISSA,2,473,CLASSE CIA
TAMBACOUNDA,TAMBACOUNDA,ECOLE TAMBA SOCE,1,538,CLASSE CM1
