DEPARTEMENT,COMMUNES,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
PIKINE,GUINAW RAIL SUD,CENTRE DE NUTRITION COMMUNAUTAIRE,11,595,ECOLE APIX
PIKINE,GUINAW RAIL SUD,CENTRE DE NUTRITION COMMUNAUTAIRE,12,596,ECOLE APIX
PIKINE,GUINAW RAIL SUD,CENTRE DE NUTRITION COMMUNAUTAIRE,13,597,ECOLE APIX
PIKINE,GUINAW RAIL SUD,CENTRE DE NUTRITION COMMUNAUTAIRE,14,596,ECOLE APIX
PIKINE,GUINAW RAIL SUD,CENTRE DE NUTRITION COMMUNAUTAIRE,15,596,ECOLE APIX
PIKINE,GUINAW RAIL SUD,CENTRE DE NUTRITION COMMUNAUTAIRE,16,598,ECOLE APIX
PIKINE,GUINAW RAIL SUD,CENTRE DE NUTRITION COMMUNAUTAIRE,17,599,ECOLE APIX
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,1,575,CLASSE CM2 A
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,2,570,CLASSE CM2 B
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,3,574,CLASSE CM1 A
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,4,579,CLASSE CM1B
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,5,579,CLASSE CE2 A
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,6,580,CLASSE CE2 B
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,7,573,CLASSE CE1 B
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,8,590,CLASSE CE1 A
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,9,584,CLASSE CP B
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,10,573,CLASSE CP A
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,11,585,CLASSE CI A
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,12,571,ABRI PROVISOIRE
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,13,570,ABRI PROVISOIRE
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,14,580,ABRI PROVISOIRE
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,15,566,ABRI PROVISOIRE
PIKINE,GUINAW RAIL SUD,ECOLE OUMAR DIA DIOUF,16,573,ABRI PROVISOIRE
PIKINE,GUINAW RAIL SUD,MAISON DE LA FEMME GUINAW RAILS,1,575,SALLE 1
PIKINE,GUINAW RAIL SUD,MAISON DE LA FEMME GUINAW RAILS,2,567,SALLE 2
PIKINE,GUINAW RAIL SUD,MAISON DE LA FEMME GUINAW RAILS,3,575,SALLE 3
PIKINE,GUINAW RAIL SUD,MAISON DE LA FEMME GUINAW RAILS,4,569,CENTRE DEVEIL COMMUNAUTAIRE
PIKINE,GUINAW RAIL SUD,MAISON DE LA FEMME GUINAW RAILS,5,572,MAISON DES DELEGUES
PIKINE,GUINAW RAIL SUD,MAISON DE LA FEMME GUINAW RAILS,6,191,MAISON DE LA FEMME
PIKINE,PIKINE OUEST,CEM CHERIF TIDIANI,1,569,SALLE 3
PIKINE,PIKINE OUEST,CEM CHERIF TIDIANI,2,583,SALLE 2
PIKINE,PIKINE OUEST,CEM CHERIF TIDIANI,3,575,SALLE 6
PIKINE,PIKINE OUEST,CEM CHERIF TIDIANI,4,580,SALLE 7
PIKINE,PIKINE OUEST,CEM CHERIF TIDIANI,5,576,SALLE 8
PIKINE,PIKINE OUEST,CEM CHERIF TIDIANI,6,583,SALLE 9
PIKINE,PIKINE OUEST,CEM CHERIF TIDIANI,7,581,SALLE 10
PIKINE,PIKINE OUEST,CEM CHERIF TIDIANI,8,586,SALLE 11
PIKINE,PIKINE OUEST,CEM CHERIF TIDIANI,9,586,SALLE 14
PIKINE,PIKINE OUEST,CEM CHERIF TIDIANI,10,521,SALLE DE CLASSE
PIKINE,PIKINE OUEST,CEM CHERIF TIDIANI,11,524,SALLE DE CLASSE
PIKINE,PIKINE OUEST,CEM CHERIF TIDIANI,12,526,SALLE DE CLASSE
PIKINE,PIKINE OUEST,ECOLE 2 B,1,186,CLASSE CI A
PIKINE,PIKINE OUEST,ECOLE 2 B,2,190,CLASSE CP B
PIKINE,PIKINE OUEST,ECOLE 2 B,3,192,CLASSE CE 1 A
PIKINE,PIKINE OUEST,ECOLE BAWORE SECK,1,585,CLASSE C I
PIKINE,PIKINE OUEST,ECOLE BAWORE SECK,2,584,CLASSE CP
PIKINE,PIKINE OUEST,ECOLE BAWORE SECK,3,589,CLASSE CE 1
PIKINE,PIKINE OUEST,ECOLE BAWORE SECK,4,585,CLASSE CE 2
PIKINE,PIKINE OUEST,ECOLE BAWORE SECK,5,586,CLASSE CM 1
PIKINE,PIKINE OUEST,ECOLE BAWORE SECK,6,579,SALLE DE CLASSE
PIKINE,PIKINE OUEST,ECOLE BAWORE SECK,7,588,SALLE DE CLASSE
PIKINE,PIKINE OUEST,ECOLE DAROU PIKINE,1,385,CLASSE CI A
PIKINE,PIKINE OUEST,ECOLE DAROU PIKINE,2,384,CLASSE CP
PIKINE,PIKINE OUEST,ECOLE DAROU PIKINE,3,384,CLASSE CE 1 A
PIKINE,PIKINE OUEST,ECOLE DAROU PIKINE,4,393,CLASSE CE2 A
PIKINE,PIKINE OUEST,ECOLE EL HADJ IBA SENE,1,572,CI D
PIKINE,PIKINE OUEST,ECOLE EL HADJ IBA SENE,2,575,CLASSE CI A
PIKINE,PIKINE OUEST,ECOLE EL HADJ IBA SENE,3,573,CLASSE CI B
PIKINE,PIKINE OUEST,ECOLE EL HADJ IBA SENE,4,573,CLASSE CI C
PIKINE,PIKINE OUEST,ECOLE EL HADJ IBA SENE,5,567,CLASSE CP A
PIKINE,PIKINE OUEST,ECOLE EL HADJ IBA SENE,6,575,CLASSE CP B
PIKINE,PIKINE OUEST,ECOLE EL HADJ IBA SENE,7,577,CLASSE CE 1 A
PIKINE,PIKINE OUEST,ECOLE EL HADJ IBA SENE,8,562,CLASSE CE1 C
PIKINE,PIKINE OUEST,ECOLE EL HADJ IBA SENE,9,581,CLASSE CM 1 B
PIKINE,PIKINE OUEST,ECOLE EL HADJ IBA SENE,10,572,SALLE DE CLASSE
PIKINE,PIKINE OUEST,ECOLE EL HADJ IBA SENE,11,567,SALLE DE CLASSE
PIKINE,PIKINE OUEST,ECOLE KABIROU MBODJI,1,586,CM2 C
PIKINE,PIKINE OUEST,ECOLE KABIROU MBODJI,2,587,CI B
PIKINE,PIKINE OUEST,ECOLE KABIROU MBODJI,3,585,CM1 B
PIKINE,PIKINE OUEST,ECOLE KABIROU MBODJI,4,585,PRESCOLAIRE
PIKINE,PIKINE OUEST,ECOLE KABIROU MBODJI,5,583,SALLE 8
PIKINE,PIKINE OUEST,ECOLE KABIROU MBODJI,6,587,SALLE 13
PIKINE,PIKINE OUEST,ECOLE KABIROU MBODJI,7,584,SALLE DE CLASSE
PIKINE,PIKINE OUEST,ECOLE KABIROU MBODJI,8,585,SALLE DE CLASSE
PIKINE,PIKINE OUEST,ECOLE KHOUROUNAR,1,583,CLASSE CI A
PIKINE,PIKINE OUEST,ECOLE KHOUROUNAR,2,584,CLASSE CP A
PIKINE,PIKINE OUEST,ECOLE KHOUROUNAR,3,587,CLASSE CE 1 A
PIKINE,PIKINE OUEST,ECOLE KHOUROUNAR,4,583,SALLE DE CLASSE
PIKINE,PIKINE OUEST,ECOLE KHOUROUNAR,5,582,SALLE DE CLASSE
PIKINE,PIKINE OUEST,ECOLE PRI.  MAME CHEIKH ANTA MBACKE,1,590,SALLE 1
PIKINE,PIKINE OUEST,ECOLE PRI.  MAME CHEIKH ANTA MBACKE,2,586,SALLE 4
PIKINE,PIKINE OUEST,ECOLE PRI.  MAME CHEIKH ANTA MBACKE,3,588,SALLE 8
PIKINE,PIKINE OUEST,ECOLE PRI.  MAME CHEIKH ANTA MBACKE,4,585,SALLE 6
PIKINE,PIKINE OUEST,ECOLE PRI.  MAME CHEIKH ANTA MBACKE,5,588,ABRI PROVISOIRE
PIKINE,PIKINE OUEST,ECOLE PRI.  MAME CHEIKH ANTA MBACKE,6,589,ABRI PROVISOIRE
PIKINE,PIKINE OUEST,ECOLE PRI.  MAME CHEIKH ANTA MBACKE,7,588,ABRI PROVISOIRE
PIKINE,PIKINE OUEST,ECOLE PRI.  MAME CHEIKH ANTA MBACKE,8,586,ABRI PROVISOIRE
PIKINE,PIKINE OUEST,ECOLE PRI.  MAME CHEIKH ANTA MBACKE,9,590,ABRI PROVISOIRE
PIKINE,PIKINE OUEST,ECOLE PRI.  MAME CHEIKH ANTA MBACKE,10,587,ABRI PROVISOIRE
PIKINE,PIKINE OUEST,ECOLE PRI.  MAME CHEIKH ANTA MBACKE,11,587,ABRI PROVISOIRE
PIKINE,PIKINE OUEST,ECOLE PRIVEE SEYDOU NOUROU TALL,1,521,SALLE 11
PIKINE,PIKINE OUEST,ECOLE PRIVEE SEYDOU NOUROU TALL,2,529,SALLE 12
PIKINE,PIKINE OUEST,ECOLE PRIVEE SEYDOU NOUROU TALL,3,514,SALLE 13
PIKINE,PIKINE OUEST,ECOLE SERIGNE MOUSSA KA,1,403,CLASSE CI A
PIKINE,PIKINE OUEST,ECOLE SERIGNE MOUSSA KA,2,399,CLASSE CI B
PIKINE,PIKINE OUEST,ECOLE SERIGNE MOUSSA KA,3,405,CLASSE CP A
PIKINE,PIKINE OUEST,ECOLE SERIGNE MOUSSA KA,4,399,CLASSE CP B
PIKINE,PIKINE OUEST,ECOLE SERIGNE MOUSSA KA,5,405,CLASSE CE 1
PIKINE,PIKINE OUEST,ECOLE SERIGNE MOUSSA KA,6,399,CLASSE CE 2
PIKINE,PIKINE OUEST,ECOLE SERIGNE MOUSSA KA,7,404,CLASSE CM 1
PIKINE,MBAO,ANNEXE ECOLE MAME WASSOUR SECK,1,601,CLASSE CM2
PIKINE,MBAO,ANNEXE ECOLE MAME WASSOUR SECK,2,599,CLASSE CE1B
PIKINE,MBAO,ANNEXE ECOLE MAME WASSOUR SECK,3,595,CLASSE CM1
PIKINE,MBAO,ANNEXE ECOLE MAME WASSOUR SECK,4,598,SALLE DE CLASSE
PIKINE,MBAO,ANNEXE ECOLE MAME WASSOUR SECK,5,587,SALLE DE CLASSE
PIKINE,MBAO,ANNEXE ECOLE MAME WASSOUR SECK,6,508,SALLE DE CLASSE
PIKINE,MBAO,ANNEXE ECOLE MAME WASSOUR SECK,7,508,SALLE DE CLASSE
PIKINE,MBAO,CEM KEUR MBAYE FALL,1,600,BLOC A SALLE DE CLASSE
PIKINE,MBAO,CEM KEUR MBAYE FALL,2,600,BOLC B SALLE DE CLASSE
PIKINE,MBAO,CEM KEUR MBAYE FALL,3,600,BLOC C SALLE DE CLASSE
PIKINE,MBAO,CEM KEUR MBAYE FALL,4,600,BLOC D SALLE DE CLASSE
PIKINE,MBAO,CEM KEUR MBAYE FALL,5,600,SALLE DE CLASSE
PIKINE,MBAO,CEM KEUR MBAYE FALL,6,600,SALLE DE CLASSE
PIKINE,MBAO,CEM KEUR MBAYE FALL,7,390,SALLE DE CLASSE
PIKINE,MBAO,CEM KEUR MBAYE FALL,8,314,SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,1,593,CLASSE CM2A
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,2,595,CLASSE CM2 B
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,3,594,CLASSE CM1A
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,4,594,CLASSE CM1B
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,5,594,CLASSE CE2A
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,6,593,CLASSE CE2B
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,7,592,CLASSE CE1B
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,8,594,CLASSE CE1A
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,9,594,CLASSE CPB
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,10,596,CLASSE CP A
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,11,592,CLASSE CI B
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,12,596,CLASSE CI A
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,13,593,ECOLE K.MB. FALL 2 CLASSE CPA
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,14,596,ECOLE K.MB. FALL 2 CLASSE CPB
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,15,591,ECOLE K.MB .FALL2 CLASSE CE2 A
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,16,595,ECOLE K.MB FALL 2 CLASSE CI
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,17,598,ECOLE K.MB. FALL 2 CLASSE CE1
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,18,592,ECOLE K.MB. FALL2 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,19,596,ECOLE K.MB. FALL2 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,20,597,ECOLE K.MB. FALL2 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,21,597,ECOLE K.MB. FALL2 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,22,597,ECOLE K.MB. FALL2 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,23,598,ECOLE K.MB. FALL2 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,24,595,ECOLE K.MB. FALL2 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,25,596,ECOLE K.MB.FALL2 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,26,593,ECOLE K.MB. FALL2 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,27,598,ECOLE MEDINA M.G. 1 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,28,595,ECOLE MEDINA M.G. 1 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,29,596,ECOLE MEDINA M.G. 1 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,30,594,ECOLE MEDINA M.G. 1 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,31,595,ECOLE MEDINA M.G. 1 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,32,596,ECOLE MEDINA M.G. 1 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,33,594,ECOLE MEDINA M.G. 1 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,34,595,ECOLE MEDINA M.G. 1 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,35,595,ECOLE MEDINA M.G. 2 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,36,596,ECOLE MEDINA M.G. 2 SALLE DE CLASSE
PIKINE,MBAO,ECOLE KEUR MBAYE FALL,37,596,ECOLE MEDINA M.G. 2 SALLE DE CLASSE
PIKINE,MBAO,ECOLE MAME WASSOUR SECK,1,590,CLASSE CP B
PIKINE,MBAO,ECOLE MAME WASSOUR SECK,2,589,CLASSE CE1B
PIKINE,MBAO,ECOLE MAME WASSOUR SECK,3,588,CLASSE CIA
PIKINE,MBAO,ECOLE MAME WASSOUR SECK,4,588,CLASSE CE2 A
PIKINE,MBAO,ECOLE MAME WASSOUR SECK,5,562,SALLE DE CLASSE
PIKINE,MBAO,ECOLE MAME WASSOUR SECK,6,556,SALLE DE CLASSE
PIKINE,MBAO,ECOLE MAME WASSOUR SECK,7,565,SALLE DE CLASSE
PIKINE,MBAO,ECOLE MOUR SECK,1,592,CLASSE CIA
PIKINE,MBAO,ECOLE MOUR SECK,2,587,CLASSE CPB
PIKINE,MBAO,ECOLE MOUR SECK,3,585,CLASSE CE1B
PIKINE,MBAO,ECOLE MOUR SECK,4,596,CLASSE CM1 A
PIKINE,MBAO,ECOLE MOUR SECK,5,579,SALLE DE CLASSE
PIKINE,MBAO,ECOLE MOUR SECK,6,586,SALLE DE CLASSE
PIKINE,MBAO,ECOLE MOUR SECK,7,587,SALLE DE CLASSE
PIKINE,MBAO,ECOLE MOUR SECK,8,584,SALLE DE CLASSE
PIKINE,MBAO,ECOLE MOUR SECK,9,584,SALLE DE CLASSE
PIKINE,MBAO,ECOLE MOUR SECK,10,565,SALLE DE CLASSE
PIKINE,MBAO,ECOLE MOUR SECK,11,462,SALLE DE CLASSE
PIKINE,MBAO,ECOLE PUBLIQUE CITE NDEYE MARIE,1,587,CLASSE CE 2 A
PIKINE,MBAO,ECOLE PUBLIQUE CITE NDEYE MARIE,2,588,CLASSE CE 1 A
PIKINE,MBAO,ECOLE PUBLIQUE CITE NDEYE MARIE,3,588,CLASSE CM1B
PIKINE,MBAO,ECOLE PUBLIQUE CITE NDEYE MARIE,4,590,CLASSE CM1 A
PIKINE,MBAO,ECOLE PUBLIQUE CITE NDEYE MARIE,5,588,SALLE DE CLASSE
PIKINE,MBAO,ECOLE PUBLIQUE CITE NDEYE MARIE,6,588,SALLE DE CLASSE
PIKINE,MBAO,ECOLE PUBLIQUE CITE NDEYE MARIE,7,582,SALLE DE CLASSE
PIKINE,MBAO,ECOLE PUBLIQUE CITE NDEYE MARIE,8,590,SALLE DE CLASSE
PIKINE,MBAO,ECOLE PUBLIQUE ZAC MBAO,1,600,CLASSE CI A
PIKINE,MBAO,ECOLE PUBLIQUE ZAC MBAO,2,600,CLASSE CM1A
PIKINE,MBAO,ECOLE PUBLIQUE ZAC MBAO,3,600,CLASSE CE1B
PIKINE,MBAO,ECOLE PUBLIQUE ZAC MBAO,4,600,CLASSE CI B
PIKINE,MBAO,ECOLE PUBLIQUE ZAC MBAO,5,600,SALLE DE CLASSE
PIKINE,MBAO,ECOLE PUBLIQUE ZAC MBAO,6,600,SALLE DE CLASSE
PIKINE,MBAO,ECOLE PUBLIQUE ZAC MBAO,7,600,SALLE DE CLASSE
PIKINE,MBAO,ECOLE PUBLIQUE ZAC MBAO,8,600,SALLE DE CLASSE
PIKINE,MBAO,ECOLE PUBLIQUE ZAC MBAO,9,600,SALLE DE CLASSE
PIKINE,MBAO,ECOLE PUBLIQUE ZAC MBAO,10,600,SALLE DE CLASSE
PIKINE,MBAO,ECOLE PUBLIQUE ZAC MBAO,11,600,SALLE DE CLASSE
PIKINE,MBAO,ECOLE PUBLIQUE ZAC MBAO,12,599,SALLE DE CLASSE
PIKINE,MBAO,ECOLE PUBLIQUE ZAC MBAO,13,270,ABRI PROVISOIRE
PIKINE,DJIDA THIAROYE KAO,CEM DJIDA THIAROYE KAO,1,589,SALLE 1
PIKINE,DJIDA THIAROYE KAO,CEM DJIDA THIAROYE KAO,2,591,SALLE 2
PIKINE,DJIDA THIAROYE KAO,CEM DJIDA THIAROYE KAO,3,588,SALLE 3
PIKINE,DJIDA THIAROYE KAO,CEM DJIDA THIAROYE KAO,4,586,SALLE 4
PIKINE,DJIDA THIAROYE KAO,CEM DJIDA THIAROYE KAO,5,586,SALLE 5
PIKINE,DJIDA THIAROYE KAO,ECOLE 12,1,567,CLASSE CP A
PIKINE,DJIDA THIAROYE KAO,ECOLE 12,2,570,CLASSE CP B
PIKINE,DJIDA THIAROYE KAO,ECOLE 12,3,572,CLASSE CE2 A
PIKINE,DJIDA THIAROYE KAO,ECOLE 12,4,572,CLASSE DE CI B
PIKINE,DJIDA THIAROYE KAO,ECOLE 12,5,566,CLASSE DE CI A
PIKINE,DJIDA THIAROYE KAO,ECOLE 12,6,561,SALLE DE CLASSE
PIKINE,DJIDA THIAROYE KAO,ECOLE 12,7,452,SALLE DE CLASSE
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,1,596,CLASSE DE CM2 B
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,2,596,CLASSE DE CM2 A
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,3,596,CLASSE DE CM1 A
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,4,596,CLASSE DE CM1 B
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,5,596,CLASSE DE CE2 B
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,6,596,CLASSE DE CE2 A
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,7,597,SALLE DE CLASSE
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,8,593,SALLE DE CLASSE
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,9,595,CLASSE DE CI A
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,10,598,CLASSE DE CI B
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,11,594,CLASSE DE CP A
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,12,597,CLASSE DE CP B
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,13,597,CLASSE DE CP C
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,14,596,CLASSE DE CE1A
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,15,597,CLASSE DE CE1 B
PIKINE,DJIDA THIAROYE KAO,ECOLE 27,16,594,SALLE DE CLASSE
