DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MBOUR,JOAL FADIOUTH,ECOLE SANTHIE 2,13,527,LYCEE LEOPOLD S.SENGHOR SALLE 21
MBOUR,JOAL FADIOUTH,ECOLE SANTHIE 2,14,529,LYCEE LEOPOLD S.SENGHOR SALLE 22
MBOUR,JOAL FADIOUTH,ECOLE SANTHIE 2,15,529,LYCEE LEOPOLD S.SENGHOR SALLE 23
MBOUR,JOAL FADIOUTH,ECOLE SONAR NDIAYE,1,317,CLASSE CI B
MBOUR,JOAL FADIOUTH,ECOLE SONAR NDIAYE,2,317,CLASSE CI A
MBOUR,JOAL FADIOUTH,ECOLE SONAR NDIAYE,3,315,CLASSE CP A
MBOUR,JOAL FADIOUTH,ECOLE SONAR NDIAYE,4,317,CLASSE CP B
MBOUR,JOAL FADIOUTH,ECOLE SONAR NDIAYE,5,316,CLASSE CE1 B
MBOUR,JOAL FADIOUTH,ECOLE SONAR NDIAYE,6,317,CLASSE CM2 B
MBOUR,JOAL FADIOUTH,ECOLE SONAR NDIAYE,7,317,CLASSE CM2 A
MBOUR,JOAL FADIOUTH,ECOLE SONAR NDIAYE,8,315,CLASSE CM1 A
MBOUR,JOAL FADIOUTH,ECOLE SONAR NDIAYE,9,317,CLASSE CE2 A
MBOUR,JOAL FADIOUTH,ECOLE SONAR NDIAYE,10,315,CLASSE CE2 B
MBOUR,JOAL FADIOUTH,ECOLE WALY DIOUF,1,451,CLASSE CM1A
MBOUR,JOAL FADIOUTH,ECOLE WALY DIOUF,2,451,CLASSE CE2 A
MBOUR,JOAL FADIOUTH,ECOLE WALY DIOUF,3,450,CLASSE CE1A
MBOUR,JOAL FADIOUTH,ECOLE WALY DIOUF,4,449,CLASSE CE2B
MBOUR,JOAL FADIOUTH,ECOLE WALY DIOUF,5,449,CLASSE CM1B
MBOUR,JOAL FADIOUTH,LYCEE LEOPOLD SEDAR SENGHOR,1,526,SALLE 24
MBOUR,JOAL FADIOUTH,LYCEE LEOPOLD SEDAR SENGHOR,2,526,SALLE 25
MBOUR,JOAL FADIOUTH,LYCEE LEOPOLD SEDAR SENGHOR,3,524,LABORATOIRE
