DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,6,594,ECOLE S CH. AMADOU MBACKE 1 CI A
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,7,593,ECOLE S CH. AMADOU MBACKE 1 CP B
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,8,594,ECOLE S CH. AMADOU MBACKE 1 CP A
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,9,594,ECOLE S CH. AMADOU MBACKE 1 CE1 B
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,10,594,ECOLE S CH. AMADOU MBACKE 1 CE1 A
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,11,594,ECOLE S CH. AMADOU MBACKE 1 CE2 B
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,12,595,ECOLE S CH. AMADOU MBACKE 2 CP A
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,13,596,ECOLE S CH. AMADOU MBACKE 2 CP B
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,14,593,ECOLE S CH. AMADOU MBACKE 2 CE2 A
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,15,590,ECOLE S CH. AMADOU MBACKE 2 CE2 B
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,16,594,ECOLE S CH. AMADOU MBACKE 2 CM2 B
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,17,591,ECOLE S CH. AMADOU MBACKE 2 CM2 A
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,18,593,ECOLE S CH. AMADOU MBACKE 2 CE1 A
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,19,592,ECOLE S CH. AMADOU MBACKE 2 CE1 B
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,20,592,ECOLE S CH. AMADOU MBACKE 2 CI A
MBOUR,MBOUR,ECOLE GAINDE FATMA DIAMAGUENE,21,594,ECOLE S CH. AMADOU MBACKE 2 CI B
MBOUR,MBOUR,ECOLE GOLFE,1,599,CLASSE CE2A
MBOUR,MBOUR,ECOLE GOLFE,2,595,CLASSE CE1A
MBOUR,MBOUR,ECOLE GOLFE,3,597,CLASSE CPA
MBOUR,MBOUR,ECOLE GOLFE,4,596,CLASSE CIB
MBOUR,MBOUR,ECOLE GOLFE,5,599,CLASSE CM2
MBOUR,MBOUR,ECOLE GOLFE,6,597,CLASSE CE2B
MBOUR,MBOUR,ECOLE GOLFE,7,597,CLASSE CM2 B
MBOUR,MBOUR,ECOLE GOLFE,8,596,CLASSE CP B
MBOUR,MBOUR,ECOLE GOLFE,9,597,CLASSE CI A
MBOUR,MBOUR,ECOLE GOLFE,10,594,CLASSE CE1 B
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,1,598,CLASSE CI A
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,2,593,CLASSE CI B
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,3,599,CLASSE CP A
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,4,596,CLASSE CP B
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,5,598,CLASSE CE1 A
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,6,594,CLASSE CE1 B
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,7,596,CLASSE CE2 A
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,8,594,CLASSE CE2 B
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,9,596,CLASSE CM1 A
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,10,594,CLASSE CM1 B
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,11,596,CLASSE CM2 A
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,12,593,CLASSE CM2 B
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,13,596,SALLE 1
MBOUR,MBOUR,ECOLE GRAND MBOUR 1,14,597,SALLE 2
MBOUR,MBOUR,ECOLE MBOUR SERERE,1,355,CLASSE CE1 A
MBOUR,MBOUR,ECOLE MBOUR SERERE,2,355,CLASSE CE1 B
MBOUR,MBOUR,ECOLE MBOUR SERERE,3,351,CLASSE CE2 A
MBOUR,MBOUR,ECOLE MBOUR SERERE,4,341,CLASSE CE2 B
MBOUR,MBOUR,ECOLE MBOUR SERERE,5,363,CLASSE CM1 A
MBOUR,MBOUR,ECOLE MBOUR SERERE,6,339,CLASSE CM1 B
MBOUR,MBOUR,ECOLE MBOUR SERERE,7,273,CASE CANTINE
MBOUR,MBOUR,ECOLE MBOUR SERERE,8,273,CLASSE CM2 B
MBOUR,MBOUR,ECOLE MBOUR SERERE,9,268,CLASSE CM2 A
MBOUR,MBOUR,ECOLE MBOUR SERERE,10,273,CLASSE CP B
MBOUR,MBOUR,ECOLE MBOUR SERERE,11,271,CLASSE CP A
MBOUR,MBOUR,ECOLE MBOUR SERERE,12,272,CLASSE CI B
MBOUR,MBOUR,ECOLE MBOUR SERERE,13,273,CLASSE CI A
MBOUR,MBOUR,ECOLE OMAR GUEYE,1,592,ABRI PROVISOIRE
MBOUR,MBOUR,ECOLE OMAR GUEYE,2,593,CLASSE CE1B
MBOUR,MBOUR,ECOLE OMAR GUEYE,3,594,CLASSE CE1A
MBOUR,MBOUR,ECOLE OMAR GUEYE,4,595,CLASSE CE2A
MBOUR,MBOUR,ECOLE OMAR GUEYE,5,594,CLASSE CE2 B
MBOUR,MBOUR,ECOLE OMAR GUEYE,6,593,CLASSE CPB
MBOUR,MBOUR,ECOLE OMAR GUEYE,7,593,CLASSE CPA
MBOUR,MBOUR,ECOLE OMAR GUEYE,8,594,CLASSE CIB
MBOUR,MBOUR,ECOLE OMAR GUEYE,9,595,CLASSE CIA
MBOUR,MBOUR,ECOLE OMAR GUEYE,10,593,CLASSE CM1A
MBOUR,MBOUR,ECOLE OMAR GUEYE,11,595,CLASSE CM1B
MBOUR,MBOUR,ECOLE OMAR GUEYE,12,594,CLASSE CM2A
MBOUR,MBOUR,ECOLE OMAR GUEYE,13,592,CLASSE CM2B
MBOUR,MBOUR,ECOLE OMAR GUEYE,14,590,ABRI PROVISOIRE
MBOUR,MBOUR,ECOLE OMAR GUEYE,15,590,ABRI PROVISOIRE
MBOUR,MBOUR,ECOLE OMAR GUEYE,16,593,ABRI PROVISOIRE
MBOUR,MBOUR,ECOLE OMAR GUEYE,17,595,ABRI PROVISOIRE
MBOUR,MBOUR,ECOLE OMAR GUEYE,18,593,ABRI PROVISOIRE
MBOUR,MBOUR,ECOLE OMAR LENA DIOP,1,594,CLASSE CM2B
MBOUR,MBOUR,ECOLE OMAR LENA DIOP,2,589,CLASSE CM2A
MBOUR,MBOUR,ECOLE OMAR LENA DIOP,3,593,CLASSE CM1B
MBOUR,MBOUR,ECOLE OMAR LENA DIOP,4,592,CLASSE CM1A
MBOUR,MBOUR,ECOLE OMAR LENA DIOP,5,594,CLASSE CE2B
MBOUR,MBOUR,ECOLE OMAR LENA DIOP,6,593,CLASSE CE2A
MBOUR,MBOUR,ECOLE OMAR LENA DIOP,7,594,CLASSE CPB
MBOUR,MBOUR,ECOLE OMAR LENA DIOP,8,591,CLASSE CPA
MBOUR,MBOUR,ECOLE OMAR LENA DIOP,9,594,CLASSE CIA
MBOUR,MBOUR,ECOLE OMAR LENA DIOP,10,594,CLASSE CI B
MBOUR,MBOUR,ECOLE OMAR LENA DIOP,11,593,CLASSE CE1 A
MBOUR,MBOUR,ECOLE OMAR LENA DIOP,12,590,CLASSE CE1 B
MBOUR,MBOUR,ECOLE OMAR LENA DIOP,13,594,SALLE PETITE SECTION PRESCOLAIRE
MBOUR,MBOUR,ECOLE ONCAD,1,574,CLASSE CE2B
MBOUR,MBOUR,ECOLE ONCAD,2,573,CLASSE CE2A
MBOUR,MBOUR,ECOLE ONCAD,3,573,CLASSE CM1A
MBOUR,MBOUR,ECOLE ONCAD,4,574,CLASSE CM1B
MBOUR,MBOUR,ECOLE ONCAD,5,573,CLASSE CM2B
MBOUR,MBOUR,ECOLE ONCAD,6,572,CLASSE CM2 A
MBOUR,MBOUR,ECOLE ONCAD,7,574,CLASSE CE1 A
MBOUR,MBOUR,ECOLE ONCAD,8,574,CLASSE CE1 B
MBOUR,MBOUR,ECOLE ONCAD,9,570,CLASSE CP A
MBOUR,MBOUR,ECOLE ONCAD,10,572,CLASSE CP B
MBOUR,MBOUR,ECOLE ONCAD,11,574,CLASSE CI B
MBOUR,MBOUR,ECOLE SANTHIE,1,559,CLASSE CI A
MBOUR,MBOUR,ECOLE SANTHIE,2,556,CLASSE CI B
MBOUR,MBOUR,ECOLE SANTHIE,3,556,CLASSE CP A
MBOUR,MBOUR,ECOLE SANTHIE,4,556,CLASSE CE1 B
MBOUR,MBOUR,ECOLE SANTHIE,5,556,CLASSE CE2 A
MBOUR,MBOUR,ECOLE SANTHIE,6,557,CLASSE CE2 B
MBOUR,MBOUR,NICHOLAS SANGHO FAYE,1,416,CLASSE CE1B
MBOUR,MBOUR,NICHOLAS SANGHO FAYE,2,417,CLASSE CIB
MBOUR,MBOUR,NICHOLAS SANGHO FAYE,3,418,CLASSE CIA
MBOUR,MBOUR,NICHOLAS SANGHO FAYE,4,415,CLASSE CE2B
MBOUR,MBOUR,NICHOLAS SANGHO FAYE,5,415,CLASSE CPB
MBOUR,MBOUR,NICHOLAS SANGHO FAYE,6,417,CLASSE CM2A
MBOUR,MBOUR,NICHOLAS SANGHO FAYE,7,418,CLASSE CM2B
MBOUR,MBOUR,NICHOLAS SANGHO FAYE,8,412,CLASSE CM1A
MBOUR,MBOUR,TAMSIR DEMBA SALL,1,413,TAFSIR DEMBA SALL 1 CE1 A
MBOUR,MBOUR,TAMSIR DEMBA SALL,2,412,TAFSIR DEMBA SALL 1 CE1 B
MBOUR,MBOUR,TAMSIR DEMBA SALL,3,408,TAFSIR DEMBA SALL 1 CE2 A
MBOUR,MBOUR,TAMSIR DEMBA SALL,4,409,TAFSIR DEMBA SALL 1 CE2 B
MBOUR,MBOUR,TAMSIR DEMBA SALL,5,411,TAFSIR DEMBA SALL 1 CMI A
MBOUR,MBOUR,TAMSIR DEMBA SALL,6,405,TAFSIR DEMBA SALL 1 CMI B
MBOUR,MBOUR,TAMSIR DEMBA SALL,7,410,TAFSIR DEMBA SALL 1 CM2 A
MBOUR,MBOUR,TAMSIR DEMBA SALL,8,411,TAFSIR DEMBA SALL 1 CM2 B
MBOUR,MBOUR,TAMSIR DEMBA SALL,9,408,TAFSIR DEMBA SALL 2 CE1
MBOUR,MBOUR,TAMSIR DEMBA SALL,10,411,TAFSIR DEMBA SALL 2 CM2
MBOUR,MBOUR,TAMSIR DEMBA SALL,11,411,TAFSIR DEMBA SALL 1 CI A
MBOUR,MBOUR,TAMSIR DEMBA SALL,12,411,TAFSIR DEMBA SALL 1 CI B
MBOUR,MBOUR,TAMSIR DEMBA SALL,13,411,TAFSIR DEMBA SALL 1 CP A
MBOUR,MBOUR,TAMSIR DEMBA SALL,14,411,TAFSIR DEMBA SALL 1 CP B
MBOUR,MBOUR,TAMSIR DEMBA SALL,15,412,CLASSE MATERNELLE
