DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
THIES,THIES NORD,ECOLE KEUR ISSA SOW,1,580,CLASSE CP A
THIES,THIES NORD,ECOLE KEUR ISSA SOW,2,574,CLASSE CM1 B
THIES,THIES NORD,ECOLE KEUR ISSA SOW,3,573,SALLE DE CLASSE
THIES,THIES NORD,ECOLE KEUR ISSA SOW,4,233,SALLE DE CLASSE
THIES,THIES NORD,ECOLE KEUR MODOU NDIAYE,1,389,CLASSE CE 1
THIES,THIES NORD,ECOLE KEUR SAIB NDOYE,1,552,CLASSE CP A
THIES,THIES NORD,ECOLE KEUR SAIB NDOYE,2,219,SALLE DE CLASSE
THIES,THIES NORD,ECOLE MEDINA FALL 2,1,531,CLASSE CPA
THIES,THIES NORD,ECOLE MEDINA FALL 2,2,529,CLASSE CE1A
THIES,THIES NORD,ECOLE MEDINA FALL 2,3,529,CLASSE CM1A
THIES,THIES NORD,ECOLE MEDINA FALL 2,4,529,CLASSE CE2 A
THIES,THIES NORD,ECOLE PETIT THIALLY,1,548,CLASSE CPA
THIES,THIES NORD,ECOLE PETIT THIALLY,2,556,CLASSE CE2A
THIES,THIES NORD,ECOLE PETIT THIALLY,3,511,SALLE DE CLASSE
THIES,THIES NORD,ECOLE PETIT THIALLY,4,512,SALLE DE CLASSE
THIES,THIES NORD,ECOLE PONIENE,1,464,CLASSE CE1
THIES,THIES NORD,ECOLE SERIGNE ASSANE FALL,1,589,CLASSE CI A
THIES,THIES NORD,ECOLE SERIGNE ASSANE FALL,2,587,CLASSE CE1 A
THIES,THIES NORD,ECOLE SERIGNE ASSANE FALL,3,585,CLASSE CM1 A
THIES,THIES NORD,ECOLE SERIGNE ASSANE FALL,4,582,CLASSE CE2 B
THIES,THIES NORD,ECOLE SERIGNE ASSANE FALL,5,584,CLASSE CM1 B
THIES,THIES NORD,ECOLE SERIGNE ASSANE FALL,6,582,SALLE DE CLASSE
THIES,THIES NORD,ECOLE SERIGNE ASSANE FALL,7,273,SALLE DE CLASSE
THIES,THIES NORD,ECOLE SERIGNE ISSA DEME,1,578,CLASSE CI A
THIES,THIES NORD,ECOLE SERIGNE ISSA DEME,2,582,CLASSE CE1 A
THIES,THIES NORD,ECOLE SERIGNE ISSA DEME,3,571,CLASSE CM1 A
THIES,THIES NORD,ECOLE SERIGNE ISSA DEME,4,569,CLASSE CP B
THIES,THIES NORD,ECOLE SERIGNE ISSA DEME,5,572,CLASSE CE1 B
THIES,THIES NORD,ECOLE SERIGNE ISSA DEME,6,578,CLASSE CM1 B
THIES,THIES NORD,ECOLE SERIGNE ISSA DEME,7,581,SALLE DE CLASSE
THIES,THIES NORD,ECOLE SERIGNE ISSA DEME,8,572,SALLE DE CLASSE
THIES,THIES NORD,ECOLE SERIGNE ISSA DEME,9,580,SALLE DE CLASSE
THIES,THIES NORD,ECOLE SERIGNE ISSA DEME,10,574,CLASSE CE2 B
THIES,THIES NORD,ECOLE SERIGNE ISSA DEME,11,407,SALLE DE CLASSE
THIES,THIES NORD,ECOLE THIAPONG,1,439,CLASSE CE 1
THIES,THIES NORD,THIONAKH PEULH,1,585,ABRI PROVISOIRE
THIES,THIES NORD,THIONAKH PEULH,2,89,ABRI PROVISOIRE
