DEPARTEMENT,COMMUNE,LIEU DE VOTE,BUREAU,ELECTEURS,IMPLANTATION
THIES,THIES EST,ECOLE ALY LO,5,588,CLASSE CM1 A
THIES,THIES EST,ECOLE ALY LO,6,583,CLASSE CM2 A
THIES,THIES EST,ECOLE ALY LO,7,587,CLASSE CP B
THIES,THIES EST,ECOLE ALY LO,8,586,CLASSE CE1 B
THIES,THIES EST,ECOLE ALY LO,9,587,CLASSE CE2 B
THIES,THIES EST,ECOLE ALY LO,10,587,CLASSE CM1 B
THIES,THIES EST,ECOLE ALY LO,11,586,SALLE DE CLASSE
THIES,THIES EST,ECOLE ALY LO,12,583,SALLE DE CLASSE
THIES,THIES EST,ECOLE ALY LO,13,586,SALLE DE CLASSE
THIES,THIES EST,ECOLE ALY LO,14,585,SALLE DE CLASSE
THIES,THIES EST,ECOLE ALY LO,15,584,SALLE INFORMATIQUE
THIES,THIES EST,ECOLE AYNINA FALL,1,571,CLASSE CP A
THIES,THIES EST,ECOLE AYNINA FALL,2,573,CLASSE CE1 A
THIES,THIES EST,ECOLE AYNINA FALL,3,574,CLASSE CM1 A
THIES,THIES EST,ECOLE AYNINA FALL,4,570,CLASSE CE1 B
THIES,THIES EST,ECOLE AYNINA FALL,5,573,CLASSE CE2 B
THIES,THIES EST,ECOLE AYNINA FALL,6,573,CLASSE CM1 B
THIES,THIES EST,ECOLE DAROU SALAM 1,1,585,CLASSE CI
THIES,THIES EST,ECOLE DAROU SALAM 1,2,590,CLASSE CP A
THIES,THIES EST,ECOLE DAROU SALAM 1,3,588,CLASSE CE1 A
THIES,THIES EST,ECOLE DAROU SALAM 1,4,581,CLASSE CM1 A
THIES,THIES EST,ECOLE DAROU SALAM 1,5,591,CLASSE CE2 A
THIES,THIES EST,ECOLE DAROU SALAM 1,6,589,SALLE DE CLASSE
THIES,THIES EST,ECOLE DAROU SALAM 1,7,583,SALLE DE CLASSE
THIES,THIES EST,ECOLE DAROU SALAM 1,8,589,SALLE DE CLASSE
THIES,THIES EST,ECOLE DAROU SALAM 1,9,590,CLASSE CM1 B
THIES,THIES EST,ECOLE DAROU SALAM 1,10,387,SALLE DE CLASSE CI B
THIES,THIES EST,ECOLE DEMBA DIAKHATE,1,588,CLASSE CI A
THIES,THIES EST,ECOLE DEMBA DIAKHATE,2,581,CLASSE CP A
THIES,THIES EST,ECOLE DEMBA DIAKHATE,3,580,CLASSE CE2 A
THIES,THIES EST,ECOLE DEMBA DIAKHATE,4,583,CLASSE CM1 A
THIES,THIES EST,ECOLE DEMBA DIAKHATE,5,581,CLASSE CM2 A
THIES,THIES EST,ECOLE DEMBA DIAKHATE,6,583,CLASSE CP B
THIES,THIES EST,ECOLE DEMBA DIAKHATE,7,587,CLASSE CE1 B
THIES,THIES EST,ECOLE DEMBA DIAKHATE,8,581,CLASSE CE2 B
THIES,THIES EST,ECOLE DEMBA DIAKHATE,9,583,CLASSE CM1 B
THIES,THIES EST,ECOLE DEMBA DIAKHATE,10,582,CLASSE CM2 B
THIES,THIES EST,ECOLE DEMBA DIAKHATE,11,587,CLASSE CE1 A
THIES,THIES EST,ECOLE DEMBA DIAKHATE,12,583,SALLE DE CLASSE
THIES,THIES EST,ECOLE DEMBA DIAKHATE,13,581,SALLE DE CLASSE
THIES,THIES EST,ECOLE DEMBA DIAKHATE,14,583,SALLE DE CLASSE
THIES,THIES EST,ECOLE DEMBA DIAKHATE,15,582,ABRI PROVISOIRE
THIES,THIES EST,ECOLE DEMBA DIAKHATE,16,582,ABRI PROVISOIRE
THIES,THIES EST,ECOLE ELHADJ IBRAHIMA SARR,1,353,CLASSE CP A
THIES,THIES EST,ECOLE ELHADJ IBRAHIMA SARR,2,352,CLASSE CE2 A
THIES,THIES EST,ECOLE ELHADJ IBRAHIMA SARR,3,354,CLASSE CE1 B
THIES,THIES EST,ECOLE ELHADJ IBRAHIMA SARR,4,351,CLASSE CP C
THIES,THIES EST,ECOLE ELHADJ IBRAHIMA SARR,5,354,CLASSE CM1 B
THIES,THIES EST,ECOLE FRANCO-ARABE KEUR DAGO,1,588,CLASSE CE1
THIES,THIES EST,ECOLE HERSENT 2,1,565,CLASSE CI A
THIES,THIES EST,ECOLE HERSENT 2,2,567,CLASSE CP A
THIES,THIES EST,ECOLE HERSENT 2,3,568,CLASSE CE1 A
THIES,THIES EST,ECOLE HERSENT 2,4,568,CLASSE CM1 A
THIES,THIES EST,ECOLE HERSENT 2,5,562,SALLE DE CLASSE
THIES,THIES EST,ECOLE IBA CATY BA,1,529,CLASSE CI A
THIES,THIES EST,ECOLE IBA CATY BA,2,528,CLASSE CP A
THIES,THIES EST,ECOLE IBA CATY BA,3,530,CLASSE CE1 A
THIES,THIES EST,ECOLE IBA CATY BA,4,527,CLASSE CE2 A
THIES,THIES EST,ECOLE IBA CATY BA,5,528,CLASSE CM1 A
THIES,THIES EST,ECOLE IBA CATY BA,6,528,CLASSE CP B
THIES,THIES EST,ECOLE KABA SALL,1,582,CLASSE CI A
THIES,THIES EST,ECOLE KABA SALL,2,575,CLASSE CP A
THIES,THIES EST,ECOLE KABA SALL,3,584,CLASSE CE1 A
THIES,THIES EST,ECOLE KABA SALL,4,577,CLASSE CE2 A
THIES,THIES EST,ECOLE KABA SALL,5,586,CLASSE CM1 A
THIES,THIES EST,ECOLE KABA SALL,6,588,CLASSE CM2 A
THIES,THIES EST,ECOLE KABA SALL,7,590,CLASSE CP B
THIES,THIES EST,ECOLE KABA SALL,8,587,CLASSE CE1  B
THIES,THIES EST,ECOLE KABA SALL,9,585,CLASSE CM1 B
THIES,THIES EST,ECOLE KABA SALL,10,584,CLASSE CM2 B
THIES,THIES EST,ECOLE KABA SALL,11,587,SALLE DE CLASSE
THIES,THIES EST,ECOLE KABA SALL,12,586,SALLE DE CLASSE
THIES,THIES EST,ECOLE KABA SALL,13,570,SALLE INFORMATIQUE
THIES,THIES EST,ECOLE KABA SALL,14,576,GRANDE SECTION CTP HERSENT
THIES,THIES EST,ECOLE KABA SALL,15,584,PETITE SECTION CTP HERSENT
THIES,THIES EST,ECOLE KABA SALL,16,573,MOYENNE SECTION CTP HERSENT
THIES,THIES EST,ECOLE KABA SALL,17,409,CTP MAYORO
THIES,THIES EST,ECOLE LAMANE NGOMACK FAYE,1,580,CLASSE CIA
THIES,THIES EST,ECOLE LAMANE NGOMACK FAYE,2,578,CLASSE CE1A
THIES,THIES EST,ECOLE LAMANE NGOMACK FAYE,3,580,CLASSE CM1A
THIES,THIES EST,ECOLE LAMANE NGOMACK FAYE,4,579,CLASSE CPB
THIES,THIES EST,ECOLE LAMANE NGOMACK FAYE,5,578,SALLE DE CLASSE
THIES,THIES EST,ECOLE MODA KANE,1,585,CLASSE CIA
THIES,THIES EST,ECOLE MODA KANE,2,587,CLASSECPA
THIES,THIES EST,ECOLE MODA KANE,3,587,CLASSE CE1A
THIES,THIES EST,ECOLE MODA KANE,4,586,CLASSE CE2A
THIES,THIES EST,ECOLE MODA KANE,5,584,CLASSE CM1A
THIES,THIES EST,ECOLE MODA KANE,6,586,CLASSE CM2A
THIES,THIES EST,ECOLE MODA KANE,7,587,CLASSE CIB
THIES,THIES EST,ECOLE MODA KANE,8,586,CLASSE CPB
THIES,THIES EST,ECOLE MODA KANE,9,586,CLASSE CE1 B
THIES,THIES EST,ECOLE MODA KANE,10,587,CLASSE CE2 B
THIES,THIES EST,ECOLE MODA KANE,11,585,CLASSE CM1 B
THIES,THIES EST,ECOLE MODA KANE,12,585,CLASSE CM2 B
THIES,THIES EST,ECOLE MODA KANE,13,585,CLASSE CE1 C
THIES,THIES EST,ECOLE MODA KANE,14,585,SALLE DE CLASSE
THIES,THIES EST,ECOLE MODA KANE,15,586,SALLE DE CLASSE
THIES,THIES EST,ECOLE MODA KANE,16,585,SALLE DE CLASSE
THIES,THIES EST,ECOLE MODA KANE,17,582,SALLE DE CLASSE
THIES,THIES EST,ECOLE MODA KANE,18,583,SALLE DE CLASSE
THIES,THIES EST,ECOLE MODA KANE,19,583,SALLE DES PROFESSEURS
THIES,THIES EST,ECOLE PARCELLES ASSAINIES UNITE 1,1,560,CLASSE CIA
THIES,THIES EST,ECOLE PARCELLES ASSAINIES UNITE 1,2,559,CLASSE CPA
THIES,THIES EST,ECOLE PARCELLES ASSAINIES UNITE 1,3,562,CLASSE CE1A
THIES,THIES EST,ECOLE PARCELLES ASSAINIES UNITE 1,4,562,CLASSE CE1A
THIES,THIES EST,ECOLE PARCELLES ASSAINIES UNITE 1,5,511,SALLE DE CLASSE
THIES,THIES EST,ECOLE PARCELLES ASSAINIES UNITE 1,6,514,SALLE DE CLASSE
THIES,THIES EST,ECOLE PARCELLES ASSAINIES UNITE 1,7,510,SALLE DE CLASSE
THIES,THIES EST,ECOLE PARCELLES ASSAINIES UNITE 1,8,493,SALLE DE CLASSE
THIES,THIES EST,ECOLE PARCELLES ASSAINIES UNITE 2,1,567,CLASSE CPA
THIES,THIES EST,ECOLE PARCELLES ASSAINIES UNITE 2,2,568,CLASSE CE2A
THIES,THIES EST,ECOLE PARCELLES ASSAINIES UNITE 2,3,555,SALLE DE CLASSE
THIES,THIES EST,ECOLE PARCELLES ASSAINIES UNITE 2,4,556,SALLE DE CLASSE
THIES,THIES EST,ECOLE PARCELLES ASSAINIES UNITE 2,5,442,CLASSE CE2 B
THIES,THIES EST,ECOLE SAMPATHE,1,537,CLASSE CIA
THIES,THIES EST,ECOLE SAMPATHE,2,212,SALLE DE CLASSE
THIES,THIES EST,SIEGE DU PDEF DE CITE LAMI,1,305,CLASSE PETITE SECTION
THIES,THIES EST,SIEGE DU PDEF DE CITE LAMI,2,302,CLASSE MOYENNE SECTION
THIES,THIES EST,SIEGE DU PDEF DE CITE LAMI,3,302,CLASSE GRANDE SECTION
